#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portugese;Russian;;Extra2;X
#  ****************************************************************************************************;;;;;;;;;;;X
##;;;;;;;;;;;X
#  Technology System Techs below here..;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_APP_ARMOR_33_NAME;Basic Field Artillery;Artillerie de campagne I;Artiglieria da campo di base;Artillería de campaña básica;Einfache Feldartillerie;Podstawowa artyleria polowa;;;;;X
TECH_APP_ARMOR_33_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_33_1_NAME;Field Artillery Gun 105mm;Canon d’artillerie de campagne 105mm;Cannone di artiglieria da campo da 105mm;Cañón de artillería de campaña de 105 mm;Feldartilleriegeschütz 105mm;Dzia³o artylerii polowej 105mm;;;;;X
TECH_CMP_ARMOR_33_2_NAME;Basic Gun Carriage;Affût I;Affusto di base;Cuerpo de afuste básico;Einfache Lafette;Podstawowy wózek dzia³a;;;;;X
TECH_CMP_ARMOR_33_3_NAME;Fragmentation Shells;Obus à fragmentation;Proiettili a frammentazione;Proyectiles rompedores;Schrapnell;Pociski od³amkowe;;;;;X
TECH_CMP_ARMOR_33_4_NAME;Basic Fire Control;Conduite de tir I;Controllo del fuoco di base;Control de tiro básico;Einfache Feuerkontrolle;Podstawowe kierowanie ogniem;;;;;X
TECH_CMP_ARMOR_33_5_NAME;Rapid Crawling Fire Training;Entraînement au tir rapide I;Addestramento fuoco a strisce rapido;Instrucción en fuego rasante rápido;Training für schnelles Kriechfeuer;Trening nag³ego ognia pe³zaj¹cego;;;;;X
TECH_APP_ARMOR_34_NAME;Improved Field Artillery;Artillerie de campagne II;Artiglieria da campo migliorata;Artillería de campaña mejorada;Verbesserte Feldartillerie;Ulepszona artyleria polowa;;;;;X
TECH_APP_ARMOR_34_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_34_1_NAME;Field Artillery Gun 120mm;Canon d’artillerie de campagne 120mm;Cannone di artiglieria da campo da 120mm;Cañón de artillería de campaña de 120 mm;Feldartilleriegeschütz 120mm;Dzia³o artylerii polowej 120mm;;;;;X
TECH_CMP_ARMOR_34_2_NAME;Improved Gun Carriage;Affût II;Affusto migliorato;Cuerpo de afuste mejorado;Verbesserte Lafette;Ulepszony wózek dzia³a;;;;;X
TECH_CMP_ARMOR_34_3_NAME;High Explosive Squash-Head (HESH) Shells;Obus explosifs brisant à ogive plastique (HESH) ;Proiettili ad alto potenziale a testata dirompente (HESH);Proyectiles de alto explosivo de cabeza deformable (HESH);Quetschkopfgranate;Pociski przeciwpancerno-burz¹ce;;;;;X
TECH_CMP_ARMOR_34_4_NAME;Improved Fire Control;Conduite de tir II;Controllo del fuoco migliorato;Control de tiro mejorado;Verbesserte Feuerkontrolle;Ulepszone kierowanie ogniem;;;;;X
TECH_CMP_ARMOR_34_5_NAME;Rapid Target Switch Training;Entraînement chgt cible rapide;Addestramento cambio rapido del bersaglio;Instrucción en cambio rápido de objetivo;Training für schnelle Zieländerung;Trening szybkiej zmiany celu;;;;;X
TECH_APP_ARMOR_35_NAME;Advanced Field Artillery;Artillerie de campagne III;Artiglieria da campo avanzata;Artillería de campaña avanzada;Fortschrittliche Feldartillerie;Zaawansowana artyleria polowa;;;;;X
TECH_APP_ARMOR_35_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_35_1_NAME;Field Artillery Gun 150mm;Canon d’artillerie de campagne 150mm;Cannone di artiglieria da campo da 150mm;Cañón de artillería de campaña de 150 mm;Feldartilleriegeschütz 150mm;Dzia³o artylerii polowej 150mm;;;;;X
TECH_CMP_ARMOR_35_2_NAME;Advanced Gun Carriage;Affût III;Affusto avanzato;Cuerpo de afuste avanzado;Fortschrittliche Lafette;Zaawansowany wózek dzia³a;;;;;X
TECH_CMP_ARMOR_35_3_NAME;High Explosive Fragmentation (HEF) Shells;Obus fragmentation à explosif brisant (HEF);Proiettili ad alto potenziale a frammentazione (HEF);Proyectiles rompedores de alto explosivo (HEF);Splittersprenggranate;Burz¹ce pociski od³amkowe;;;;;X
TECH_CMP_ARMOR_35_4_NAME;Basic Counter-Battery Radar;Radar de contrebatterie I;Radar batteria contraerea di base;Radar básico contra-batería;Einfaches Artillerieortungsradar;Podstawowy radar przeciwartyleryjski;;;;;X
TECH_CMP_ARMOR_35_5_NAME;Moving Target Training;Entraînement tir sur cible mouvante;Addestramento tiro contro bersaglio in movimento;Instrucción de tiro a blancos móviles;Zielübung für bewegliche Ziele;Trening trafiania ruchomego celu;;;;;X
TECH_APP_ARMOR_36_NAME;Semi-Modern Field Artillery;Artillerie de campagne semi-moderne;Artiglieria da campo semi-moderna;Artillería de campaña semimoderna;Halbmoderne Feldartillerie;Powojenna artyleria polowa;;;;;X
TECH_APP_ARMOR_36_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_36_1_NAME;Field Artillery Gun 170mm;Canon d’artillerie de campagne 170mm;Cannone di artiglieria da campo da 170 mm;Cañón de artillería de campaña de 170 mm;Feldartilleriegeschütz 170mm;Dzia³o artylerii polowej 170mm;;;;;X
TECH_CMP_ARMOR_36_2_NAME;Semi-Modern Gun Carriage;Affût semi-moderne;Affusto semi-moderno;Cuerpo de afuste semimoderno;Halbmoderne Lafette;Powojenny wózek dzia³a;;;;;X
TECH_CMP_ARMOR_36_3_NAME;High Explosive Anti-Tank (HEAT) Shells;Obus explosifs brisant antichar (HEAT);Proiettili ad alto potenziale anticarro (HEAT);Proyectiles anticarro de alto explosivo (HEAT);Hohlladungsgranate;Pociski kumulacyjne;;;;;X
TECH_CMP_ARMOR_36_4_NAME;Improved Counter-Battery Radar;Radar de contrebatterie II;Radar batteria contraerea migliorato;Radar mejorado contra-batería;Verbessertes Artillerieortungsradar;Ulepszony radar przeciwartyleryjski;;;;;X
TECH_CMP_ARMOR_36_5_NAME;Land-Air Combined Barrage Training;Entraînement barrage combiné air/terre;Addestramento sbarramento combinato terra-aria;Instrucción en cortina de fuego combinado tierra-aire;Training für kombiniertes Land-Luft-Sperrfeuer;Szkolenie z po³¹czonego ostrza³u l¹d-pow.;;;;;X
TECH_APP_ARMOR_37_NAME;Basic Rocket Artillery;Lance-roquettes I;Lanciamissili di base;Artillería lanzacohetes básica;Einfache Raketenartillerie;Podstawowa artyleria rakietowa;;;;;X
TECH_APP_ARMOR_37_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_37_1_NAME;Rocket Artillery 100mm;Lance-roquettes 100mm;Lanciamissili 100mm;Artillería lanzacohetes de 100 mm;Raketenartillerie 100mm;Artyleria rakietowa 100mm;;;;;X
TECH_CMP_ARMOR_37_2_NAME;Basic Broadbased Carriage;Affût large I;Trasporto ampio di base;Afuste de base ancha básico;Einfache Lafette mit breiter Basis;Podstawowy wózek szerokoko³owy;;;;;X
TECH_CMP_ARMOR_37_3_NAME;High Explosive (HE) Shells;Obus explosifs brisant (HE);Proiettili ad alto potenziale (HE);Proyectiles de alto explosivo (HE);Sprenggranate;Pociski burz¹ce;;;;;X
TECH_CMP_ARMOR_37_4_NAME;Velocity Control System;Système de contrôle vitesse;Sistema di controllo della velocità;Sistema de control de velocidad;Geschwindigkeitskontrollsystem;System kontroli prêdkoœci wylotowej;;;;;X
TECH_CMP_ARMOR_37_5_NAME;Concentrated Barrage Training;Entraînement barrage concentré;Addestramento sbarramento concentrato;Instrucción en cortina de fuego concentrado;Training für konzentriertes Sperrfeuer;Szkolenie z ognia skupionego;;;;;X
TECH_APP_ARMOR_38_NAME;Improved Rocket Artillery;Lance-roquettes II;Lanciamissili migliorato;Artillería lanzacohetes mejorada;Verbesserte Raketenartillerie;Ulepszona artyleria rakietowa;;;;;X
TECH_APP_ARMOR_38_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_38_1_NAME;Rocket Artillery 200mm;Lance-roquettes 200mm;Lanciamissili 200mm;Artillería lanzacohetes de 200 mm;Raketenartillerie 200mm;Artyleria rakietowa 200mm;;;;;X
TECH_CMP_ARMOR_38_2_NAME;Improved Broadbased Carriage;Affût large II;Trasporto ampio migliorato;Afuste de base ancha mejorado;Verbesserte Lafette mit breiter Basis;Ulepszony wózek szerokoko³owy;;;;;X
TECH_CMP_ARMOR_38_3_NAME;High Explosive Fragmentation (HEF) Shells;Obus fragmentation à explosif brisant (HEF);Proiettili ad alto potenziale a frammentazione (HEF);Proyectiles rompedores de alto explosivo (HEF);Splittersprenggranate;Burz¹ce pociski od³amkowe;;;;;X
TECH_CMP_ARMOR_38_4_NAME;Trajectory Control System;Système de contrôle de la trajectoire;Sistema di controllo della traiettoria;Sistema de control de trayectoria;Flugbahnkontrollsystem;System kontroli trajektorii;;;;;X
TECH_CMP_ARMOR_38_5_NAME;Surgical Strike Training;Entraînement attaque de haute précision;Addestramento attacco di precisione;Instrucción en ataque quirúrgico;Training für chirurgischen Angriff;Trening precyzyjnych uderzeñ;;;;;X
TECH_APP_ARMOR_39_NAME;Advanced Rocket Artillery;Lance-roquettes III;Lanciamissili avanzato;Artillería lanzacohetes avanzada;Fortschrittliche Raketenartillerie;Zaawansowana artyleria rakietowa;;;;;X
TECH_APP_ARMOR_39_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_39_1_NAME;Rocket Artillery 300mm;Lance-roquettes 300mm;Lanciamissili 300 mm;Artillería lanzacohetes de 300 mm;Raketenartillerie 300mm;Artyleria rakietowa 300mm;;;;;X
TECH_CMP_ARMOR_39_2_NAME;Advanced Broadbased Carriage;Affût grande échelle III;Trasporto ampio avanzato;Afuste de base ancha avanzado;Fortschrittliche Lafette mit breiter Basis;Zaawansowany wózek szerokoko³owy;;;;;X
TECH_CMP_ARMOR_39_3_NAME;High Explosive Incendiary (HEI) Shells;Obus explosifs brisant incendiaires (HEI);Proiettili ad alto potenziale incendiari (HEI);Proyectiles incendiarios de alto explosivo (HEI);Hochexplosive Brandgranate;Pociski burz¹co-zapalaj¹ce;;;;;X
TECH_CMP_ARMOR_39_4_NAME;Humidity Control System;Système de contrôle de l’humidité;Sistema di controllo dell'umidità;Sistema de control de humedad;Luftfeuchtigkeitskontrollsystem;System kontroli wilgotnoœci;;;;;X
TECH_CMP_ARMOR_39_5_NAME;Rapid Regroup Training;Entraînement regroupement rapide;Addestramento adunata rapida;Instrucción en reagrupación rápida;Schnelle Umgruppierung - Übung;Trening szybkiego przegrupowania;;;;;X
TECH_APP_ARMOR_40_NAME;Early Anti-Tank Artillery;Première artillerie antichar;Artiglieria anti-carro rudimentale;Artillería anticarro temprana;Frühe Panzerabwehrartillerie;Wczesna artyleria przeciwpancerna;;;;;X
TECH_APP_ARMOR_40_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_40_1_NAME;Anti-Tank Gun 50mm;Canon antichar 50mm;Cannone anti-carro 50mm;Cañón anticarro de 50 mm;Panzerabwehrgeschütz 50mm;Dzia³o przeciwpancerne 50mm;;;;;X
TECH_CMP_ARMOR_40_2_NAME;Early Gun Carriage;Premier affût;Affusto rudimentale;Cuerpo de afuste temprano;Frühe Lafette;Wczesny wózek dzia³a;;;;;X
TECH_CMP_ARMOR_40_3_NAME;Solid Shell AP Ammo;Munitions AP - obus solide;Munizioni perforanti a nucleo solido;Munición perforante de cabeza sólida;Panzergranate;Pe³nordzeniowa amunicja przeciwpancerna;;;;;X
TECH_CMP_ARMOR_40_4_NAME;Early Optical Sights;Première lunette de visée;Mirini ottici rudimentali;Miras ópticas tempranas;Frühe optische Sicht;Wczesny celownik optyczny;;;;;X
TECH_CMP_ARMOR_40_5_NAME;Static Target Training;Entraînement cible statique;Addestramento bersaglio statico;Instrucción en objetivo estático;Zielübung auf statisches Ziel;Trening ataku celów nieruchomych;;;;;X
TECH_APP_ARMOR_41_NAME;Basic Anti-Tank Artillery;Artillerie antichars I;Artiglieria anti-carro di base;Artillería anticarro básica;Einfache Panzerabwehrartillerie;Podstawowa artyleria przeciwpancerna;;;;;X
TECH_APP_ARMOR_41_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_41_1_NAME;Anti-Tank Gun 75mm;Canon antichar 75mm;Cannone anti-carro 75mm;Cañón anticarro de 75 mm;Panzerabwehrgeschütz 75mm;Dzia³o przeciwpancerne 75mm;;;;;X
TECH_CMP_ARMOR_41_2_NAME;Basic Gun Carriage;Affût I;Affusto di base;Cuerpo de afuste básico;Einfache Lafette;Podstawowy wózek dzia³a;;;;;X
TECH_CMP_ARMOR_41_3_NAME;Shaped Charge Shell HEAT Ammo;Munition HEAT - obus à charge creuse;Munizioni HEAT a carica conformata;Munición anticarro de alto explosivo de carga hueca;Hohlladungsgranate;Amunicja ppanc z ³adunkiem kum.;;;;;X
TECH_CMP_ARMOR_41_4_NAME;Basic Optical Sights;Lunette de visée I;Mirini ottici di base;Miras ópticas básicas;Einfache optische Sicht;Podstawowy celownik optyczny;;;;;X
TECH_CMP_ARMOR_41_5_NAME;Moving Target Training;Entraînement cible mobile;Addestramento bersaglio mobile;Instrucción en objetivo móvil;Zielübung auf bewegliche Ziele;Trening ataku celów ruchomych;;;;;X
TECH_APP_ARMOR_42_NAME;Improved Anti-Tank Artillery;Artillerie antichars II;Artiglieria anti-carro migliorata;Artillería anticarro mejorada;Verbesserte Panzerabwehrartillerie;Ulepszona artyleria przeciwpancerna;;;;;X
TECH_APP_ARMOR_42_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_42_1_NAME;Anti-Tank Gun 88mm;Canon antichar 88mm;Cannone anti-carro 88mm;Cañón anticarro de 88 mm;Panzerabwehrgeschütz 88mm;Dzia³o przeciwpancerne 88mm;;;;;X
TECH_CMP_ARMOR_42_2_NAME;Improved Gun Carriage;Affût II;Affusto migliorato;Cuerpo de afuste mejorado;Verbesserte Lafette;Ulepszony wózek dzia³a;;;;;X
TECH_CMP_ARMOR_42_3_NAME;Core Shell HEAT Ammo;Munitions HEAT centre cartouche;Munizioni HEAT a nucleo pieno;Munición anticarro de núcleo explosivo;Hohlladungsgeschosskern;Amunicja przeciwpancerna z ³adunkiem rdzeniowym;;;;;X
TECH_CMP_ARMOR_42_4_NAME;Improved Optical Sights;Lunette de visée II;Mirini ottici migliorati;Miras ópticas mejoradas;Verbesserte optische Sicht;Ulepszony celownik optyczny;;;;;X
TECH_CMP_ARMOR_42_5_NAME;Multiple Targets Training;Entraînement multiples cibles;Addestramento bersagli multipli;Instrucción en objetivos múltiples;Zielübung auf mehrere Ziele;Trening ataku wielu celów;;;;;X
TECH_APP_ARMOR_43_NAME;Advanced Anti-Tank Artillery;Artillerie antichar III;Artiglieria anti-carro avanzata;Artillería anticarro avanzada;Fortschrittliche Panzerabwehrartillerie;Zaawansowana artyleria przeciwpancerna;;;;;X
TECH_APP_ARMOR_43_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_43_1_NAME;Anti-Tank Gun 105mm;Canon antichar 105mm;Cannone anti-carro 105mm;Cañón anticarro de 105 mm;Panzerabwehrgeschütz 105mm;Dzia³o przeciwpancerne 150mm;;;;;X
TECH_CMP_ARMOR_43_2_NAME;Advanced Gun Carriage;Affût III;Affusto avanzato;Cuerpo de afuste avanzado;Fortschrittliche Lafette;Zaawansowany wózek dzia³a;;;;;X
TECH_CMP_ARMOR_43_3_NAME;Sabot Shell HEAT Ammo;HEAT Munit. cartouche sabot;Munizioni HEAT a nucleo rinforzato;Munición anticarro subcalibrada de alto explosivo;Hohlladungsgranate mit Treibspiegel;Przeciwpancerna amunicja podkalibrowa;;;;;X
TECH_CMP_ARMOR_43_4_NAME;Advanced Optical Sights;Lunette de visée III;Mirini ottici avanzati;Miras ópticas avanzadas;Fortschrittliche optische Sicht;Zaawansowany celownik optyczny;;;;;X
TECH_CMP_ARMOR_43_5_NAME;Rapid Moving Target Training;Entraînement cible mobile rapide;Addestramento bersaglio a movimento rapido;Instrucción en objetivo rápido móvil;Zielübung auf schnellbewegliche Ziele;Tren. ataku szybko poruszaj¹cych siê celów;;;;;X
TECH_APP_ARMOR_44_NAME;Semi-Modern Anti-Tank Artillery;Artillerie antichar semi-moderne;Artiglieria anti-carro semi-moderna;Artillería anticarro semimoderna;Halbmoderne Panzerabwehrartillerie;Powojenna artyleria przeciwpancerna;;;;;X
TECH_APP_ARMOR_44_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_44_1_NAME;Anti-Tank Gun 120mm;Canon antichar 120mm;Cannone anti-carro 120 mm;Cañón anticarro de 120 mm;Panzerabwehrgeschütz 120mm;Dzia³o przeciwpancerne 120mm;;;;;X
TECH_CMP_ARMOR_44_2_NAME;Semi-Modern Gun Carriage;Affût semi-moderne;Affusto semi-moderno;Cuerpo de afuste semimoderno;Halbmoderne Lafette;Powojenny wózek dzia³a;;;;;X
TECH_CMP_ARMOR_44_3_NAME;Capped Shell AP Ammo;Munition AP - obus à fausse ogive;Munizioni perforanti rivestite;Munición perforante cofiada;Panzergranate mit Zündsatz;Przeciwpancerna amunicja tandemowa;;;;;X
TECH_CMP_ARMOR_44_4_NAME;Infrared Optical Sights;Lunette de visée à infrarouges;Mirini ottici infrarossi;Miras ópticas de infrarrojos;Infrarotsicht;Podczerwony celownik optyczny;;;;;X
TECH_CMP_ARMOR_44_5_NAME;Multiple Moving Targets Training;Entraînement multiples cibles mouvantes;Addestramento bersagli multipli mobili;Instrucción en múltiples objetivos móviles;Zielübung auf mehrere bewegliche Ziele;Trening ataku wielu ruchomych celów;;;;;X
TECH_APP_ARMOR_45_NAME;Great War Static Anti-Air Artillery;Artillerie antiaérienne statique Grande Guerre;Artiglieria antiaerea statica della Grande Guerra;Artillería antiaérea fija de la Gran Guerra;Statische Vorkriegsflugabwehrartillerie;Stacjonarna art. p-lot z I w. œw.;;;;;X
TECH_APP_ARMOR_45_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_45_1_NAME;Old Anti-Air Gun 75mm;Ancien canon DCA 75mm;Vecchio cannone antiaereo 75 mm;Cañón antiaéreo de 75 mm antiguo;Altes Flugabwehrgeschütz 75mm;Stare dzia³o przeciwlotnicze 75mm;;;;;X
TECH_CMP_ARMOR_45_2_NAME;Great War Gun Carriage;Affût de la Grande Guerre;Affusto della Grande Guerra;Cuerpo de afuste de la Gran Guerra;Vorkriegslafette;Wózek dzia³a z I w. œw.;;;;;X
TECH_CMP_ARMOR_45_3_NAME;Old High Explosive (HE) Shells;Anciens obus explosifs brisant (HE);Proiettili ad alto potenziale obsoleti (HE);Proyectiles de alto explosivo (HE) antiguos;Alte Sprenggranate;Stare pociski burz¹ce;;;;;X
TECH_CMP_ARMOR_45_4_NAME;Rangefinder Radar;Radar télémètre;Telemetro radar;Radar telemétrico;Radar-Entfernungsmesser;Dalmierz radarowy;;;;;X
TECH_CMP_ARMOR_45_5_NAME;Searchlight Training;Entraînement projecteur;Addestramento riflettore;Instrucción en reflector;Suchscheinwerfertraining;Trening szperaczy;;;;;X
TECH_APP_ARMOR_46_NAME;Early Static Anti-Air Artillery;Artillerie antiaérienne statique de base;Artiglieria antiaerea statica rudimentale;Artillería antiaérea fija temprana;Frühe statische Flugabwehrartillerie;Wczesna stacjonarna artyleria przeciwlotnicza;;;;;X
TECH_APP_ARMOR_46_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_46_1_NAME;Anti-Air Gun 75mm;Canon DCA 75mm;Cannone antiaereo 75mm;Cañón antiaéreo de 75 mm;Flugabwehrgeschütz 75mm;Dzia³o przeciwlotnicze 75mm;;;;;X
TECH_CMP_ARMOR_46_2_NAME;Early Gun Carriage;Premier affût;Affusto rudimentale;Cuerpo de afuste temprano;Frühe Lafette;Wczesny wózek dzia³a;;;;;X
TECH_CMP_ARMOR_46_3_NAME;High Explosive (HE) Shells;Obus explosifs brisant (HE);Proiettili ad alto potenziale (HE);Proyectiles de alto explosivo (HE);Sprenggranate;Pociski burz¹ce;;;;;X
TECH_CMP_ARMOR_46_4_NAME;Basic Decimetric Anti-Air Artillery Radar;Radar artillerie antiaérienne décimétrique I;Radar decimetrico di artiglieria antiaerea di base;Radar decimétrico básico de artillería antiaérea;Einfaches dm-Flugabwehrartillerie-Radar;Podstawowy decym. art. radar plot.;;;;;X
TECH_CMP_ARMOR_46_5_NAME;Rapid Fire Training;Entraînement tir rapide;Addestramento fuoco rapido;Instrucción en fuego rápido;Schnellfeuertraining;Trening szybkiego ognia;;;;;X
TECH_APP_ARMOR_47_NAME;Basic Static Anti-Air Artillery;Artillerie antiaérienne statique I;Artiglieria antiaerea statica di base;Artillería antiaérea fija básica;Einfache statische Flugabwehrartillerie;Podstawowa stacjonarna artyleria plot.;;;;;X
TECH_APP_ARMOR_47_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_47_1_NAME;Anti-Air Gun 88mm;Canon DCA 88mm;Cannone antiaereo 88mm;Cañón antiaéreo de 88 mm;Flugabwehrgeschütz 88mm;Dzia³o przeciwlotnicze 88mm;;;;;X
TECH_CMP_ARMOR_47_2_NAME;Basic Gun Carriage;Affût I;Affusto di base;Cuerpo de afuste básico;Einfache Lafette;Podstawowy wózek dzia³a;;;;;X
TECH_CMP_ARMOR_47_3_NAME;Fragmentation Shells;Obus à fragmentation;Proiettili a frammentazione;Proyectiles rompedores;Schrapnell;Pociski od³amkowe;;;;;X
TECH_CMP_ARMOR_47_4_NAME;Improved Decimetric Anti-Air Artillery Radar;Radar artillerie antiaérienne décimétrique II;Radar decimetrico di artiglieria antiaerea migliorato;Radar decimétrico mejorado de artillería antiaérea;Verbessertes dm-Flugabwehrartillerie-Radar;Ulepszony dec. artyleryjski radar plot.;;;;;X
TECH_CMP_ARMOR_47_5_NAME;Rapid Readiness Training;Entraînement préparation rapide;Addestramento risposta rapida;Instrucción en disponibilidad rápida;Schnellbereitschaftstraining;Trening szybkiej gotowoœci;;;;;X
TECH_APP_ARMOR_48_NAME;Improved Static Anti-Air Artillery;Artillerie antiaérienne statique II;Artiglieria antiaerea statica migliorata;Artillería antiaérea fija mejorada;Verbesserte statische Flugabwehrartillerie;Ulepszona stacjonarna artyleria plot.;;;;;X
TECH_APP_ARMOR_48_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_48_1_NAME;Anti-Air Gun 105mm;Canon DCA 105mm;Cannone antiaereo 105mm;Cañón antiaéreo de 105 mm;Flugabwehrgeschütz 105mm;Dzia³o przeciwlotnicze 105mm;;;;;X
TECH_CMP_ARMOR_48_2_NAME;Improved Gun Carriage;Affût II;Affusto migliorato;Cuerpo de afuste mejorado;Verbesserte Lafette;Ulepszony wózek dzia³a;;;;;X
TECH_CMP_ARMOR_48_3_NAME;Variable Time Fuse;Fusée à temps variable;Spoletta a durata variabile;Espoleta de tiempo variable;Variabler Zeitzünder;Zapalnik czasowy;;;;;X
TECH_CMP_ARMOR_48_4_NAME;Basic Centimetric Anti-Air Artillery Radar;Radar artillerie antiaérienne centimétrique I;Radar centimetrico di artiglieria antiaerea base;Radar centimétrico básico de artillería antiaérea;Einfaches cm-Flugabwehrartillerie-Radar;Podstawowy centymetrowy art. radar plot.;;;;;X
TECH_CMP_ARMOR_48_5_NAME;Box Barrage Training;Entraînement sur cases;Addestramento sbarramento a casse;Instrucción en barrera de encajonamiento;Sperrbatterie-Training;Trening ostrza³u strefowego;;;;;X
TECH_APP_ARMOR_49_NAME;Advanced Static Anti-Air Artillery;Artillerie antiaérienne statique III;Artiglieria antiaerea statica avanzata;Artillería antiaérea fija avanzada;Fortschrittliche statische Flugabwehrartillerie;Zaawansowana stacjonarna art. plot.;;;;;X
TECH_APP_ARMOR_49_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_49_1_NAME;Anti-Air Gun 120mm;Canon DCA 120mm;Cannone antiaereo 120mm;Cañón antiaéreo de 120 mm;Flugabwehrgeschütz 120mm;Dzia³o przeciwlotnicze 120mm;;;;;X
TECH_CMP_ARMOR_49_2_NAME;Advanced Gun Carriage;Affût III;Affusto avanzato;Cuerpo de afuste avanzado;Fortschrittliche Lafette;Zaawansowany wózek dzia³a;;;;;X
TECH_CMP_ARMOR_49_3_NAME;Radar Proximity Fuse;Fusée de proximité radar;Spoletta a prossimità radar;Espoleta con radar de proximidad;Radar-Annäherungszünder;Radarowy zapalnik zbli¿eniowy;;;;;X
TECH_CMP_ARMOR_49_4_NAME;Improved Centimetric Anti-Air Artillery Radar;Radar artillerie antiaérienne centimétrique II;Radar centimetrico di artiglieria antiaerea migliorato;Radar centimétrico mejorado de artillería antiaérea;Verbessertes cm-Flugabwehrartillerie-Radar;Ulepszony centymetrowy art. radar plot.;;;;;X
TECH_CMP_ARMOR_49_5_NAME;C3I Coordination Training;Entraînement coordination C31;Addestramento coordinamento C3I;Instrucción en coordinación C3I;C3I-Koordinationstraining;Trening po³¹czonego syst. rozp. i dow.;;;;;X
TECH_APP_ARMOR_50_NAME;Semi-Modern Static Anti-Air Artillery;Artillerie DCA statique semi-moderne;Artiglieria antiaerea statica semi-moderna;Artillería antiaérea fija semimoderna;Halbmoderne statische Flugabwehrartillerie;Powojenna stacj. art. plot.;;;;;X
TECH_APP_ARMOR_50_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_50_1_NAME;Anti-Air Gun 120mm Quick-Fire;Canon antiaérien 120mm à obturation par la douille;Cannone antiaereo 120 mm a fuoco rapido;Cañón antiaéreo de 120 mm y de tiro rápido;Schnellfeuerflugabwehrgeschütz 120mm;Szybkostrzelne dzia³o plot. 120mm;;;;;X
TECH_CMP_ARMOR_50_2_NAME;Semi-Modern Gun Carriage;Affût semi-moderne;Affusto semi-moderno;Cuerpo de afuste semimoderno;Halbmoderne Lafette;Powojenny wózek dzia³a;;;;;X
TECH_CMP_ARMOR_50_3_NAME;Radar Proximity Fuse;Fusée de proximité radar;Spoletta a prossimità radar;Espoleta con radar de proximidad;Radar-Annäherungszünder;Radarowy zapalnik zbli¿eniowy;;;;;X
TECH_CMP_ARMOR_50_4_NAME;Advanced Centimetric Anti-Air Radar;Radar antiaérien centimétrique III;Radar centimetrico antiaereo avanzato;Radar centimétrico avanzado antiaéreo;Fortschrittliches cm-Flugabwehr-Radar;Zaawansowany centymetrowy art. radar plot.;;;;;X
TECH_CMP_ARMOR_50_5_NAME;Radar Target Plotting Training;Entraînement tracé de cible;Addestramento tracciamento radar del bersaglio;Instrucción en fijación de objetivos de radar;Radarziel-Training;Trening oznaczania celów radarowych;;;;;X
TECH_APP_ARMOR_51_NAME;Basic Anti-Air Artillery Brigade;Brigade d’artillerie antiaérienne I;Brigata di artiglieria anti-carro di base;Brigada de artillería antiaérea básica;Einfache Flugabwehrartillerie-Brigade;Podstawowa brygada artylerii plot.;;;;;X
TECH_APP_ARMOR_51_DESC;;;;;;;;;;;X
TECH_CMP_ARMOR_51_1_NAME;Anti-Air Gun 20mm;Canon DCA 20mm;Cannone antiaereo 20mm;Cañón antiaéreo de 20 mm;Flugabwehrgeschütz 20mm;Dzia³o przeciwlotnicze 20mm;;;;;X
TECH_CMP_ARMOR_51_2_NAME;Anti-Air Gun 75mm;Canon DCA 75mm;Cannone antiaereo 75mm;Cañón antiaéreo de 75 mm;Flugabwehrgeschütz 75mm;Dzia³o przeciwlotnicze 75mm;;;;;X
TECH_CMP_ARMOR_51_3_NAME;Fragmentation Shells;Obus à fragmentation;Proiettili a frammentazione;Proyectiles rompedores;Schrapnell;Pociski od³amkowe;;;;;X
TECH_CMP_ARMOR_51_4_NAME;Improved Decimetric Anti-Air Artillery Radar;Radar artillerie antiaérienne décimétrique II;Radar decimetrico di artiglieria antiaerea migliorato;Radar decimétrico mejorado de artillería antiaérea;Verbessertes dm-Flugabwehrartillerie-Radar;Ulepszony decymetrowy art. radar plot.;;;;;X
