#,
# Reworked by Aregorn for HSR2_ARM,
#,
#,
#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X,
#  ========================;==========;==========;==========;========;==========;==========;==========;==========;;==========;X,
########################################;;;;;;;;;;;X,
#  Division Description, Airmod by Dec152000;;;;;;;;;;;X
########################################;;;;;;;;;;;X,
LDESC_TRANSPORT_PLANE;Transport Planes are designed to ferry men and materials over long distances quickly. Paratroops need Transport Planes in order to make a paradrop.;Les avions de transport sont conçus pour déplacer rapidement hommes et matériel sur de longues distances. L’arrivée des parachutistes à leur destination finale est assurée par les avions de transport qui continuent ensuite de les réapprovisionner par voie aérienne.;Gli aerei da trasporto sono stati progettati per trasportare rapidamente uomini e materiali a grande distanza. Sono utilizzati principalmente dai paracadutisti per farsi portare sull'obiettivo e ottenere rifornimenti aerei.;Los aviones de transporte están diseñados para transbordar hombres y materiales a largas distancias, hasta donde se los necesite con rapidez. Los paracaidistas confían en los aviones de transporte para llegar hasta su objetivo y ser abastecidos desde el aire.;Transportflugzeuge sind dazu geschaffen, Männer und Material schnell über lange Strecken an ihren Einsatzort zu transportieren. Die Fallschirmjäger sind von den Transportflugzeugen in hohem Maße abhängig. Ohne sie können sie weder ihr Ziel erreichen noch von ihnen aus der Luft versorgt werden.;Samoloty transportowe s³u¿¹ do przewozu ludzi i materia³ów na du¿e odleg³oœci, w krótkim czasie. Spadochroniarze korzystaj¹ z nich jako platformy transportowej i zaopatrzeniowej.;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,
LDESC_BATTLESHIP;The Battleship is the Queen of the Sea. It is a massive floating gun platform, designed primarily to engage enemy capital ships at long range and send them to the bottom of the ocean. However, they are now vulnerable to air or submarine torpedo attacks, and the advent of the Aircraft Carrier has started to number their days.;Le cuirassé est le roi du combat naval. Gigantesque plate-forme de tir aux multiples canons, ce navire a été spécialement conçu pour attaquer les navires ennemis. Il est toutefois particulièrement vulnérable aux attaques aériennes ou sous-marines (par torpilles) et la création de porte-avions fut, pour cette classe, le début de la fin.;La corazzata è la regina delle acque. Si tratta di un'enorme piattaforma armata galleggiante, progettata per attraccare le navi principali da molto lontano e spedirle sul fondo dell'oceano. In ogni caso, essa è vulnerabile agli attacchi aerei o ai siluri per sommergibili. Inoltre, l'avvento delle portaerei ne ha segnato i giorni.;El acorazado es el rey del mar, una enorme plataforma cañonera flotante diseñada básicamente para ocuparse de las grandes unidades de combate enemigas desde lejos y enviarlas al fondo del mar. Sin embargo, es vulnerable a los ataques de los torpedos, aéreos o submarinos y, con la aparición del portaaviones, tiene los días contados.;Das Schlachtschiff ist die Königin der Meere. Es ist eine massive schwimmende Waffenplattform, die dazu geschaffen ist in erster Linie gegen feindliche Großkampfschiffe über eine lange Distanz hinweg vorzugehen und sie auf den Grund des Ozeans zu schicken. Leider sind sie gegenüber Torpedoattacken von U-Booten verwundbar und durch die Einführung von Flugzeugträgern sind ihre Tage gezählt.;Pancernik to w³adca mórz. Jest to potê¿na, p³ywaj¹ca platforma ogniowa, przeznaczona g³ównie do walki na d³ugich dystansach zatapiania okrêtów wroga. Pancerniki pozostaj¹ jednak wra¿liwe na ataki z powietrza i ataki torpedowe okrêtów podwodnych, a wprowadzenie lotniskowców do floty oznacza, ¿e dni ich œwietnoœci s¹ ju¿ policzone.;;;;;X,,,,,,,,,
LDESC_LIGHT_CRUISER;Light Cruisers are little more than large destroyers. They are usually lightly armored to give good speed and range. They are normally used in an escort role for capital ships like battleships or carriers, granting protection mainly from enemy air attacks," but also from enemy submarines.;""Les croiseurs légers sont simplement de gros destroyers. Ils sont généralement légèrement blindés", ce qui leur confère une portée et une vitesse correctes. On les utilise en principe pour escorter des navires-clé, comme les cuirassés, ou les porte-avions ; ils protègent principalement des attaques aériennes de l’ennemi," mais peuvent également agir en cas d’attaque de sous-marin ennemi."";@;Los cruceros ligeros son poco más que grandes destructores. Normalmente van ligeramente acorazados para lograr una buena velocidad y alcance. Generalmente se emplean como escoltas de grandes buques", como acorazados o portaaviones, y les proporcionan protección principalmente contra ataques aéreos enemigos, pero también contra submarinos.;Leichte Kreuzer sind nicht viel mehr als große Zerstörer. Normalerweise sind sie zugunsten von Geschwindigkeit und Reichweite leicht bewaffnet. Sie werden als Begleitschiffe für Großkampfschiffe wie Schlachtschiffe oder Flugzeugträger eingesetzt, um sie gegen feindliche Luftangriffe oder U-Boote zu schützen.;Lekkie kr¹¿owniki s¹ niewiele wiêksze od du¿ych niszczycieli. S¹ zazwyczaj lekko opancerzone, co gwarantuje im du¿¹ prêdkoœæ i zasiêg. Ich podstawowym zadaniem jest eskorta okrêtów g³ównych, takich jak pancerniki czy lotniskowce i ochranianie ich przed atakami z powietrza i ze strony wrogich okrêtów podwodnych.;;;;;X,,,,,,,,,,,,,,,,
LDESC_HEAVY_CRUISER;Heavy Cruisers are larger and more heavily armored than their lighter counterparts. They have larger main guns, giving them the ability to bombard enemy units on land. They are effective against enemy surface ships, especially destroyers and light cruisers, but are susceptible to air and submarine attacks.;Les croiseurs lourds sont généralement plus gros et plus blindés que leurs homologues légers. Leurs canons principaux sont plus gros, ce qui leur permet de bombarder les unités ennemies à terre.  Ils sont efficaces contre les navires de surface ennemis, principalement contre les destroyers et les croiseurs légers, mais sont vulnérables aux attaques aériennes et aux sous-marins.;@;Los cruceros pesados son mayores y están más fuertemente acorazados que sus homólogos más ligeros. Tienen cañones mayores, lo que les da la capacidad de bombardear unidades enemigas en tierra. Son eficaces contra buques de superficie enemigos, sobre todo destructores y cruceros ligeros, pero vulnerables a los ataques aéreos y de submarinos.;Schwere Kreuzer sind größer und schwerer bewaffnet als ihre leichteren Gegenstücke. Sie verfügen über größere Hauptkanonen, mit denen sie auch feindliche Einheiten an Land angreifen können. Sie sind gegen feindliche Überwasserschiffe, hauptsächlich Zerstörer und leichte Kreuzer, einsetzbar aber leider recht anfällig für Luft- und U-Boot-Angriffe.;Ciê¿kie kr¹¿owniki s¹ znacznie wiêksze i lepiej opancerzone od ich lekkich odmian. Maj¹ wiêksze dzia³a, daj¹ce im zdolnoœæ bombardowania jednostek na l¹dzie. S¹ efektywne przeciwko jednostkom nawodnym, g³ównie niszczycielom i lekkim kr¹¿ownikom, ale s¹ te¿ podatne na ataki z powietrza i ze strony okrêtów podwodnych.;;;;;X,,,,,,,,,,,,,
LDESC_BATTLECRUISER;Battlecruisers are very heavy cruisers that combine large main guns and good armor with reasonable speed and a good range. They are mainly used against enemy shipping lanes, able to outrun enemy battleships and able to outfight convoy escorts.;Les croiseurs CC sont des croiseurs extrêmement lourds qui allient à de très gros canons principaux, un bon blindage, une vitesse raisonnable et une bonne portée. On les utilise surtout contre les routes maritimes ennemies, car ils sont capables de distancer les cuirassés ennemis, et disposent d’une puissance de combat plus importante que les chasseurs d’escorte des convois.;@;Los buques de guerra son cruceros muy pesados que combinan grandes cañones y un gran blindaje con una velocidad razonable y una buena autonomía. Se usan principalmente contra rutas marítimas enemigas y son capaces de superar a los acorazados enemigos y de destruir los escoltas de los convoyes.;Schlachtkreuzer sind sehr schwere Kreuzer, die große Hauptkanonen und Panzerung mit einer relativ guten Geschwindigkeit und Reichweite kombinieren. Sie werden hauptsächlich gegen feindliche Schifffahrtsstraßen eingesetzt um feindliche Schlachtschiffe einzuholen und Konvoi-Eskorten zu versenken.;Kr¹¿owniki liniowe s¹ najciê¿szymi kr¹¿ownikami, ³¹cz¹cymi w sobie zalety olbrzymich dzia³ i dobrego pancerza oraz rozs¹dnej mobilnoœci i zasiêgu. S¹ wykorzystywane g³ównie do ataków na szlaki morskie - s¹ w stanie uciec pancernikom, a jednoczeœnie przewa¿aj¹ si³¹ ognia nad eskort¹ konwoju.;;;;;X,,,,,,,,,,,,,,,,,,,,
LDESC_DESTROYER;The Destroyer is the smallest and the fastest of the surface ships. It is lightly armed in comparison with the battleship, but its speed and maneuvrability allow it to provide a good first line of defence away from the main capital ships of a fleet, and its light guns are useful for engaging aircraft. Destroyers are usually combined in groups and used for convoy escort and anti-submarine duties.;Les destroyers sont les plus petits et les plus rapides des bâtiments de surface. Ils sont peu armés par rapport aux cuirassés, mais leur vitesse et leur maniabilité permettent d’en faire une bonne défense de première ligne afin de protéger les bâtiments principaux d’une flotte. Par ailleurs les canons légers de ces navires sont utiles pour éloigner les menaces aériennes. Les destroyers sont généralement déployés par groupes et utilisés pour escorter des convois ou détruire des sous-marins.;Il cacciatorpediniere è la nave più piccola e veloce. Nonostante l'armamento sia meno potente di quello delle corazzate, costituisce comunque un'ottima prima linea difensiva, lontana dalle navi principali della flotta, grazie alla rapidità e alla manovrabilità. Le sue armi leggere sono utili per contrastare le minacce aeree. Solitamente, i cacciatorpediniere si spostano in gruppi e sono utilizzati per scortare i convogli e neutralizzare i sommergibili.;El destructor es la más pequeña y rápida de las naves de superficie. Lleva un armamento más ligero que el acorazado, pero su velocidad y maniobrabilidad le permiten constituir una buena primera línea de defensa, lejos de las grandes unidades de combate de la flota, y sus cañones ligeros son muy útiles para abatir a objetivos aéreos que amenacen desde el aire. Normalmente, los destructores se combinan en grupos y se usan como escoltas de convoyes y en misiones antisubmarinas.;Der Zerstörer ist das kleinste und schnellste der Überwasserschiffe. Er ist im Gegensatz zum Schlachtschiff leicht bewaffnet, dafür aber sehr manövrierfähig, weswegen er gut in erster Verteidigungslinie, weit entfernt von den großen Hauptschiffen der Flotte, eingesetzt werden kann. Seine leichten Waffen sind gegen Bedrohungen aus der Luft sehr hilfreich. Zerstörer sind normalerweise in Gruppen eingeteilt und werden als Konvoi-Eskorten und für die U-Boot-Abwehr eingesetzt.;Niszczyciel to najmniejszy i najszybszy z okrêtów nawodnych. Jest lekko uzbrojony w porównaniu z pancernikiem, ale jego prêdkoœæ i zdolnoœæ manewrowania czyni¹ z niego doskona³¹ pierwsz¹ liniê obrony z dala od okrêtów g³ównych floty, a jego lekkie dzia³a pozwalaj¹ nad¹¿aæ za celami powietrznymi. Niszczyciele s¹ najczêœciej ³¹czone w grupy i wykorzystywane do eskortowania konwojów oraz walki przeciwko okrêtom podwodnym.;;;;;X,,,,,,,,,,,
LDESC_CARRIER;The Aircraft Carrier is rapidly becoming the most important naval vessel. Its ability to project power through the aircraft it carries makes it dangerous to other capital ships and land forces. However, the ship itself is only lightly armed and must rely on other naval units, as well as its own aircraft, to afford it protection.;Le porte-avions ne tarda pas à devenir le plus important des bâtiments de surface. Sa capacité à mettre en oeuvre une importante puissance militaire grâce aux avions qu’il transporte en fait une menace constante pour les bâtiments ennemis et les forces terrestres. Le navire en lui-même étant peu armé, sa survie dépend des avions qu’il transporte et des autres unités navales.;La portaerei sta diventando rapidamente la nave più importante. La possibilità di sfruttare la potenza dei velivoli che trasporta la rende pericolosa per le navi nemiche più importanti e per le forze di terra. Ciononostante, è poco armata e deve fare affidamento su altre forze navali (oltre che sui propri aeroplani) per la protezione.;El portaaviones se está convirtiendo rápidamente en el navío más importante. Su capacidad para 'proyectar poder' mediante las aeronaves que lleva lo hace muy peligroso para otras grandes unidades de combate y las fuerzas terrestres. Sin embargo, el barco en sí sólo va armado ligeramente y debe confiar en otras unidades navales, así como en sus propios aviones, para protegerse.;Der Flugzeugträger ist auf dem Weg das wichtigste Kriegsschiff zu werden. Seine Fähigkeit, Flugzeuge transportieren zu können macht ihn für Großkampfschiffe und Landtruppen sehr gefährlich. Der Träger selbst ist nur leicht bewaffnet und muss von anderen Marineeinheiten sowie der eigenen Flugzeugstaffel geschützt werden.;Lotniskowiec szybko staje siê coraz wa¿niejszym okrêtem we flocie. Jego zdolnoœæ dostarczania si³y ognia dziêki samolotom stanowi zagro¿enie dla wrogich okrêtów g³ównych i si³ l¹dowych. Sam okrêt jest lekko uzbrojony i w przypadku ataku wroga musi polegaæ na innych jednostkach oraz swoich samolotach.;;;;;X,,,,,,,,,,,,,,,,,,,
LDESC_ESCORT_CARRIER;The Light Carrier became an important naval vessel later in the war. Its ability to protect convoys, actively hunt submarines and support amphibious operations through the aircraft it carries made it very useful and cost effective, freeing up the more expensive fleet carriers for other tasks. The ships themselves, however, are only lightly armed, lightly armored, and of far smaller displacement than fleet carriers.;Le porte-avions léger devenait une partie importante des flottes pendant le cours de la guerre. Sa capacité de protéger les convois, de chasser des sous-marins et de soutenir des embarquements amphibies faisait que les grands porte-avions étaient libre pour des autres tâches. Les Bateaux eux-mêmes ont par contre des armes et armures relativement faibles et sont beaucoup moins fort que les porte-avions normaux. ;La Portaerei Leggera divenne un'importante unita' navale verso la fine della guerra. La sua capacita' di protezione dei convogli, la caccia ai sottomarini e il supporto alle operazioni anfibie con l'utilizzo di forze aeree trasportate ne fecero un mezzo utile ed economico, lasciando disponibili le piu' costose Portaerei di Flotta per altri ruoli. La Portaerei Leggera era pero' dotata di un minore armamento e corazzatura e in generale meno potenti delle Portaerei di Flotta.;El portaaviones ligero se convirtió en un navío importante avanzada la guerra. Su capacidad para proteger convoyes, cazar submarinos activamente y apoyar las operaciones anfibias mediante las aeronaves que transportaba lo hicieron muy eficaz y rentable, pues así se pudieron destinar a los portaaviones de la flota más caros a otros cometidos. No obstante, los propios buques sólo van ligeramente armados y blindados y tienen un desplazamiento bastante inferior al de otros portaaviones de la flota.;Der Geleitträger wurde mit fortschreiten des Krieges ein wichtiger Bestandteil der Flotten. Seine Fähigkeit Konvois zu schützen, aktiv U-Bote zu jagen und Amphibienlandungen zu unterstützen machte ihn zu einem guten kosteneffizienten Fahrzeug was die großen Trägerschiffe für andere Aufgaben freihielt. Die Schiffe selbst sind jedoch nur leicht bewaffnet und gepanzert und um vieles kleiner als normale Flugzeugträger.;Lekki lotniskowiec sta³ siê wa¿n¹ jednostk¹ morsk¹ w póŸniejszym okresie wojny. Mo¿liwoœæ ochrony konwojów, tropienia i niszczenia okrêtów podwodnych a tak¿e wspierania dzia³añ desantowych dziêki przenoszonym samolotom uczyni³y z niego okrêt op³acalny i bardzo u¿yteczny. Dziêki nim mo¿liwe sta³o siê wykorzystywanie lotniskowców floty do innych dzia³añ. Lekkie lotniskowce s¹ jednak¿e uzbrojone jedynie w broñ lekk¹, posiadaj¹ s³aby pancerz i maj¹ o wiele mniejsz¹ wypornoœæ ni¿ lotniskowce floty. ;;;;;X,,,,,,,,,,,,,
LDESC_SUBMARINE;The Submarine is designed to travel underwater allowing it to operate clandestinely against other naval units. Its main armament consists of torpedoes which are deadly against all other types of vessel, be they Carrier, Battleship, Naval Transport or another Submarine. However, the Submarine can be handicapped by a short range and new technologies to improve them can be expensive.;Les sous-marins sont conçus pour voyager sous la surface de l’eau afin d’entreprendre des actions clandestines contre les autres unités navales. Leurs armes principales sont les torpilles, fatales à tous types de vaisseaux (porte-avions, cuirassés, cargos ou sous-marins). Leur autonomie est plutôt réduite et les nouvelles technologies permettant de les améliorer sont assez coûteuses.;Il sommergibile è progettato per viaggiare sott'acqua e operare di nascosto contro le unità navali nemiche. Il suo armamento principale consiste in siluri, letali contro portaerei, corazzate, navi da trasporto, ecc. In ogni caso, il sommergibile è penalizzato da un corto raggio d'azione e dall'alto costo delle nuove tecnologie a esso applicate.;El submarino está diseñado para viajar bajo el agua, lo que le permite operar clandestinamente contra otras unidades navales. Su armamento principal se compone de torpedos que pueden resultar mortales contra todo tipo de naves, ya sean cargueros, acorazados, transportes navales u otros submarinos. Sin embargo, tiene la desventaja de su corto alcance y las nuevas tecnologías para mejorarlo pueden ser muy caras.;Das U-Boot ist dazu konzipiert, sich unter Wasser fortzubewegen, weswegen es heimlich gegen andere Marineeinheiten vorgehen kann. Seine hauptsächliche Bewaffnung besteht aus Torpedos, die für alle anderen Schiffe tödlich sein können, ob es sich nun um einen Träger, ein Schlachtschiff, Seetransporter oder andere U-Boote handelt. Das U-Boot kann durch seine geringe Reichweite behindert sein und neue Technologien zu seiner Verbesserung sind teuer.;Okrêt podwodny zosta³ zaprojektowany do przemieszczania siê pod wod¹, co pozwala mu atakowaæ wrogie okrêty z ukrycia. Jego broñ stanowi¹ g³ównie torpedy, zabójcze zarówno dla lotniskowców, pancerników, transportowców jak i innych okrêtów podwodnych. Okrêty podwodne maj¹ jednak ograniczony zasiêg, a technologia ich ulepszania mo¿e okazaæ siê bardzo kosztowna.;;;;;X
LDESC_NUCLEAR_SUBMARINE;Transport Submarine to carry Marine Commandos for raids on enemy harbors.;Sous-marin nucléaire;Sottomarino Nucleare;Submarino nuclear;Atom-U-Boot;Atom. okr. podw.;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDESC_TRANSPORT;Naval Transports are used for moving supplies and resources around the world. They can also be used to ferry land units across stretches of water. They are completely unarmed and, unless well protected, will be vulnerable to attack by other naval units or aircraft.;Les cargos servent à faire parvenir réapprovisionnements et ressources aux quatre coins du monde. Ils peuvent également être utilisés pour transporter des unités terrestres à travers les mers. Ces navires sont totalement désarmés et nécessitent par conséquent une protection rapprochée sans laquelle ils deviennent une cible facile pour les unités navales ou aériennes ennemies.;Le navi da trasporto sono utilissime per spostare rifornimenti e risorse da un capo all'altro del pianeta. Possono essere utilizzate anche per trasportare le unità terrestri al di là di una distesa d'acqua. Essendo totalmente disarmate, devono essere ben protette o saranno facili bersagli per gli attacchi aerei o di altre navi.;Los transportes navales son importantes para trasladar suministros y recursos por todo el mundo. También pueden utilizarse para transbordar unidades terrestres por tramos de agua. Sin embargo, van totalmente desarmados y son vulnerables a los ataques de aviones y otras unidades navales, a menos que estén bien protegidos.;Seetransporter sind notwendig um Nachschub und Ressourcen in der Welt herumzuschippern. Außerdem dienen sie dem Transport von Landeinheiten über Wasser. Sie sind völlig unbewaffnet und wenn sie keinen Schutz erhalten anfällig für Angriffe von anderen Marineeinheiten oder Flugzeugen.;Transportowce s¹ niezbêdne do przenoszenia zaopatrzenia i towarów na du¿e odleg³oœci. Mog¹ byæ tak¿e wykorzystywane do przewozu jednostek l¹dowych. S¹ kompletnie nieuzbrojone i jeœli nie s¹ pilnie strze¿one, stanowi¹ ³atwy cel ataku dla wrogich okrêtów i samolotów.;;;;;X,,,,,,,,,,,,,,,,,,,,,,
LDESC_MILITIA;Militia are a cheap and rapidly formed Infantry unit. Their hurried training and poor equipment mean they are of little use in combat, although they can be useful for controlling territory and as a last line of defence when no other units are available.;La milice est une unité d’infanterie dont la création est rapide et peu coûteuse. Le manque d’entraînement et l’équipement minimal de ces troupes réduisent considérablement leur utilité dans les combats mais elles peuvent servir à occuper des territoires ou à constituer une dernière ligne défensive lorsque vous êtes à court d’unités.;I miliziani costituiscono un'unità di fanteria economica e rapidamente assemblabile. L'addestramento rapido e lo scarso equipaggiamento li rendono poco utili in battaglia, sebbene siano in grado di controllare il territorio e costituire un'ultima linea di difesa in mancanza di altre unità.;La milicia es una unidad de infantería barata y que se forma rápidamente. Su entrenamiento acelerado y escaso equipamiento comportan que tenga poco uso en el combate, aunque puede resultar útil para controlar el territorio y como última línea de defensa cuando ya no queden más unidades.;Eine Miliz ist billig und eine schnell aufgestellte Infanterie-Einheit. Durch ihre schnelle Ausbildung und schlechte Ausrüstung eignet sie sich nicht besonders für den Kampf. Sie dienen zur Kontrolle eines Gebiets und als letzter Verteidigungsausweg, falls keine anderen Einheiten zur Verfügung stehen sollten.;Bojownicy to tanie i szybko formowane oddzia³y piechoty. Ich spieszny trening i kiepskie wyposa¿enie oznaczaj¹, ¿e ich przydatnoœæ w walce jest niewielka, aczkolwiek nadaj¹ siê one do kontrolowania terytorium oraz jako ostatnia linia obrony - gdy zabraknie ju¿ innych jednostek.;;;;;X,,,,,,,,,,,,,,,,,,,,,,
LDESC_NAVAL_BOMBER;The Naval Bomber is designed for use over water and make accurate tactical strikes against enemy surface vessels using torpedoes or armour-piercing bombs.  They have a limited dog-fighting capability, which makes them vulnerable if intercepted by fighters.;Le bombardier naval est un avion légèrement plus grand que le chasseur. Il est conçu pour travailler en collaboration étroite avec les unités navales en procédant à des bombardements tactiques localisés contre les bâtiments de surface ennemis. Sa capacité est limitée en ce qui concerne les combats aériens, il est donc vulnérables si des chasseurs le repèrent.;Il bombardiere navale è poco più grande del caccia ed è progettato per operare in stretta coordinazione con le unità navali, eseguendo attacchi tattici con precisione chirurgica contro le navi nemiche. A causa della scarsa efficacia nei duelli aerei, è vulnerabile agli attacchi dei caccia.;El bombardero naval es sólo un poco más grande que un caza. Está diseñado para trabajar en conjunción con las unidades navales y efectúa ataques selectivos en puntos concretos para ayudar a desorganizar a las naves de superficie. Tiene una capacidad limitada de combate aéreo a corta distancia, lo que lo hace vulnerable si es interceptado por cazas.;Der Marinebomber ist nur geringfügig größer als ein Jagdflugzeug. Er ist dafür geschaffen eng mit Marineeinheiten zusammenzuarbeiten und taktische Angriffe gegen feindliche Überwasserschiffe auszuführen. Mit seiner schlechten Nahkampffähigkeit ist er gegenüber Abfangjägern äußerst verwundbar.;Bombowiec okrêtowy jest niewiele wiêkszy od typowego myœliwca. Jego przeznaczeniem jest bliska wspó³praca z jednostkami p³ywaj¹cymi i precyzyjne ataki na wrogie jednostki nawodne. Zdolnoœæ bombowców okrêtowych do walki w powietrzu jest ograniczona, co czyni je podatnymi na ataki myœliwców.;;;;;X,,,,,,,,,,,,,,,,,,,,,,
LDESC_FLYING_BOMB;The Flying Bomb (e.g. the German V1) is a pilotless aircraft powered by an early jet engine, designed to deliver a payload of explosives to an area target. It is slower than a rocket or missile, which means that it can be intercepted and shot down by enemy fighters.;La bombe volante (l’équivalent du V1 allemand) est un avion sans pilote propulsé par un moteur de roquette. Elle est conçue pour lâcher d’importantes charges d’explosifs sur une cible non spécifique. Elle est plus lente que la fusée, ce qui permet parfois aux chasseurs ennemis de la repérer et de la détruire.;La bomba volante (l'equivalente della V1 tedesca) è fondamentalmente un velivolo senza pilota, spinto da un rudimentale motore a razzo e progettato per far esplodere un bersaglio non designato. Più lenta del razzo volante, a volte può essere intercettata e abbattuta dai caccia.;La bomba volante (el equivalente a la V1 alemana) es básicamente una aeronave no tripulada propulsada por un primitivo motor de cohete y diseñada para estrellar una carga explosiva contra un objetivo que no sea específico. Es más lenta que el cohete volante, lo que significa que en algunos casos puede ser interceptada y abatida por cazas enemigos.;Die Flugbombe (beispielsweise die deutsche V1) ist ein unbemanntes Flugzeug, das durch einen frühen Raketenantrieb angetrieben wird und Sprengladungen auf ein nicht festgelegtes Ziel abwirft. Sie ist langsamer als die Flugrakete, was heißt, dass sie in einigen Fällen von feindlichen Jägern abgeschossen werden kann.;Lataj¹ca bomba (odpowiednik niemieckiej V1) to w uproszczeniu bezza³ogowy samolot napêdzany wczesnym silnikiem rakietowym, przeznaczony do przenoszenia ³adunku wybuchowego na obszar wroga, bez podania konkretnego celu. Lataj¹ca bomba jest wolniejsza od rakiety niekierowanej, co oznacza, ¿e mo¿e zostaæ przechwycona i zniszczona przez myœliwce.;;;;;X,,,,,,,,,,,,,,,
LDESC_FLYING_ROCKET;The Rocket or Ballistic Missile (e.g. the German V2) is designed to deliver a payload of explosives to a distant target. Its high speed makes it almost impossible to intercept but it is an expensive way of destroying the enemy with conventional explosives.  Nuclear weapons are needed to give it more than psychological effect.;La fusée (l’équivalent du V2 allemand) est conçue pour lâcher des charges explosives sur une cible non spécifique. Sa grande vitesse en fait une cible quasiment impossible à intercepter mais sa petite charge implique que l’impact psychologique qu’elle occasionne est plus important que la destruction.;Il razzo volante (l'equivalente della V2 tedesca) è progettato per far esplodere un bersaglio non designato. Praticamente impossibile da intercettare a causa dell'elevata velocità, trasporta un quantitativo minore di esplosivo (è quindi un'arma più psicologica che distruttiva).;El cohete volante (el equivalente a la V2 alemana) fue diseñado para estrellar una carga explosiva contra un objetivo que no sea específico. Su gran velocidad lo convierte en un blanco prácticamente imposible de interceptar, pero su escasa carga hace que el impacto que causa sea más psicológico que destructivo.;Die Flugrakete (am bekanntesten die deutsche V2) wurde dazu geschaffen, Sprengladungen auf ein nicht festgelegtes Ziel abzuwerfen. Ihre hohe Geschwindigkeit machte es praktisch unmöglich sie abzufangen, doch ihre geringe Sprengladung wirkte sich eher psychologisch denn destruktiv aus. ;Rakieta niekierowana (odpowiednik niemieckiej V2) zosta³a zaprojektowana do do przenoszenia ³adunku wybuchowego na terytorium wroga, bez podania konkretnego celu. Jej wysoka prêdkoœæ praktycznie uniemo¿liwia przechwycenie, ale niewielka g³owica bojowa sugeruje bardziej wykorzystanie psychologiczne, ni¿ destrukcyjne.;;;;;X,,,,,,,,,,,,,,,,,,,,,
##;;;;;;;;;;;X,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDESC_ARTILLERY;This division has additional artillery battalions.;Cette division comporte une brigade d’artillerie.;Questa divisione possiede una brigata artiglieri.;Esta división tiene una brigada de artillería.;Diese Division verfügt über eine Artillerie-Brigade.;Ta dywizja zawiera brygadê artylerii.;;;;;X,,,,,,,
SDESC_SP_ARTILLERY;This division has additional self-propelled artillery battalions.;Cette division bénéficie d’une brigade d’artillerie AM.;@;Esta división tiene una brigada de artillería autopropulsada.;Diese Division verfügt über eine selbstangetriebene Artillerie-brigade.;Ta dywizja zawiera brygadê artylerii samobie¿nej.;;;;;X,,,,,,,
SDESC_ROCKET_ARTILLERY;This HQ has additional artillery battalions.;Cette division bénéficie d’une brigade d’artillerie de missiles.;@;Esta división tiene una brigada de artillería lanzacohetes.;Diese Division verfügt über eine Raketenartillerie-Brigade.;Ta dywizja zawiera brygadê artylerii rakietowej.;;;;;X,,,,,,,
SDESC_SP_ROCKET_ARTILLERY;This division has Elite type units.;Cette division bénéficie d’une brigade d’artillerie de missiles AM.;@;Esta división tiene una brigada de artillería lanzacohetes y autopropulsada.;Diese Division verfügt über eine selbstangetriebene Raketenartillerie-brigade.;Ta dywizja zawiera brygadê samobie¿nej artylerii rakietowej.;;;;;X,,,,,,,
SDESC_TANK_DESTROYER;This division has additional tank destroyer battalions.;Cette division bénéficie d’une brigade de chasseurs de chars.;@;Esta división tiene una brigada anticarro.;Diese Division verfügt über eine Jagdpanzer-Brigade.;Ta dywizja zawiera brygadê niszczycieli czo³gów.;;;;;X,,,,,,,
SDESC_LIGHT_ARMOR_BRIG;This division has additional light tank battalions.;Cette division bénéficie d’une brigade de chars légers.;@;Esta división tiene una brigada de carros ligeros.;Diese Division verfügt über eine leichte Panzerbrigade.;Ta dywizja zawiera brygadê lekkich czo³gów.;;;;;X,,,,,,,
SDESC_HEAVY_ARMOR;This division has additional heavy tank battalions.;Cette division bénéficie d’une brigade de chars lourds.;@;Esta división tiene una brigada de carros pesados.;Diese Division verfügt über eine schwere Panzerbrigade.;Ta dywizja zawiera brygadê ciê¿kich czo³gów.;;;;;X,,,,,,,
SDESC_SUPER_HEAVY_ARMOR;This is an Elite SS Division.;Cette division bénéficie d’une brigade de chars ultra-lourds.;@;Esta división tiene una brigada de carros superpesados.;Diese Division verfügt über eine superschwere Panzerbrigade.;Ta dywizja zawiera brygadê bardzo ciê¿kich czo³gów.;;;;;X,,,,,,,
SDESC_ARMORED_CAR;This division has additional various brigades.;Cette division bénéficie d’une brigade de véhicules blindés.;@;Esta división tiene una brigada de vehículos blindados.;Diese Division verfügt über eine Panzerwagen-Brigade.;Ta dywizja zawiera brygadê pojazdów pancernych.;;;;;X,,,,,,,
SDESC_ANTITANK;This division has additional anti-tank battalions.;Cette division comporte une brigade antichar.;Questa divisione possiede una brigata anticarro.;Esta división tiene una brigada anticarro.;Diese Division verfügt über eine Panzerabwehr-Brigade.;Ta dywizja zawiera brygadê przeciwpancern¹.;;;;;X,,,,,,,
SDESC_ANTIAIR;This division has additional anti-aircraft battalions.;Cette division comporte une brigade de DCA.;Questa divisione possiede una brigata contraerea.;Esta división tiene una brigada antiaérea.;Diese Division verfügt über eine Flak-Brigade.;Ta dywizja zawiera brygadê przeciwlotnicz¹.;;;;;X,,,,,,,
