#,
# Reworked by Aregorn for HSR2_DD,
#,
#,
#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portugese;Russian;;Extra2;X,
#  ****************************************************************************************************;;;;;;;;;;;X,
##;;;;;;;;;;;X,
#  Technology System Techs below here, ..;;;;;;;;;;;X
##;;;;;;;;;;;X,
##;;;;;;;;;;;X,
TECH_APP_AIRCRAFT_24_NAME;Improved Strategic Bomber;Bombardier stratégique II;;Bombardero estratégico mejorado;Verbesserter strategischer Bomber;Ulepszony bombowiec strategiczny;;;;;X
TECH_APP_AIRCRAFT_24_DESC;;;;;;;;;;;X
TECH_CMP_AIRCRAFT_24_1_NAME;Improved Long-Range Bomber Engine;Moteur longue portée bombardier II;;Motor de bombardero de largo alcance avanzado;Verbesserte Langstrecken-Bombermaschine;Silnik ulepszonego bombowca dal. zasiêgu;;;;;X
TECH_CMP_AIRCRAFT_24_2_NAME;Improved Heavy Bomber Airframe;Cellule bombardier lourd II;;Armazón de bombardero pesado mejorado;Verbesserte Schwere Bomber-Flugzelle;Kad³ub ulepszonego ciê¿kiego bombowca;;;;;X
TECH_CMP_AIRCRAFT_24_3_NAME;Powered Gun Towers;Tourelles multiples;;Torres de cañones múltiples;Mehrfacher Waffentürme;Uzbrojone wie¿yczki;;;;;X
TECH_CMP_AIRCRAFT_24_4_NAME;Basic Centimetric Airborne Radar Navigation;Navigation radar aéroportée centimétrique I;;Navegación básica con radar centimétrico aéreo;Einfache Luftwaffen-cm-Radarnavigation;Podstawowy centymetrowy lotn. radar nawig.;;;;;X
TECH_CMP_AIRCRAFT_24_5_NAME;Improved Heavy Bomber Prototype Tests;Essais du prototype de bombardier lourd II;;Pruebas de prototipo de bombardero pesado mejorado;Prototypentests verbessert. schwerer Bomber;Testy prot. ulepszonego ciê¿kiego bombowca;;;;;X
TECH_APP_AIRCRAFT_25_NAME;Advanced Strategic Bomber;Bombardier stratégique III;;Bombardero estratégico avanzado;Fortschrittlicher strategischer Bomber;Zaawansowany bombowiec strategiczny;;;;;X
TECH_APP_AIRCRAFT_25_DESC;;;;;;;;;;;X
TECH_CMP_AIRCRAFT_25_1_NAME;Advanced Long-Range Bomber Engine;Moteur bombardier à long rayon d’action III;;Motor de bombardero de largo alcance avanzado;Fortschrittliche Langstrecken-Bombermaschine;Silnik zaawans. bombowca dal. zasiêgu;;;;;X
TECH_CMP_AIRCRAFT_25_2_NAME;Advanced Heavy Bomber Airframe;Cellule bombardier lourd III;;Armazón de bombardero pesado avanzado;Fortschrittliche Schwere Bomber-Flugzelle;Kad³ub zaawans. ciê¿kiego bombowca;;;;;X
TECH_CMP_AIRCRAFT_25_3_NAME;Payload Drop Computers;Ordinateur lâcher charge utile;;Computadoras para lanzamiento de carga;Abwurf-Computer;Komputery kontroli zrzutu;;;;;X
TECH_CMP_AIRCRAFT_25_4_NAME;Improved Centimetric Airborne Radar Navigation;Navigation radar aéroportée centimétrique II;;Navegación mejorada con radar centimétrico aéreo;Verbesserte Luftwaffen-cm-Radarnavigation;Ulepszony centymetrowy lotn. radar nawig.;;;;;X
TECH_CMP_AIRCRAFT_25_5_NAME;Advanced Heavy Bomber Prototype Tests;Essais du prototype de bombardier lourd III;;Pruebas de prototipo de bombardero pesado avanzado;Prototypentests fortschrittl. schwerer Bomber;Testy prot. zaawans. ciê¿kiego bombowca;;;;;X
TECH_APP_AIRCRAFT_26_NAME;Basic Air Transport;Transport aérien I;;Transporte aéreo básico;Einfache Lufttransporte;Podstawowy samolot transportowy;;;;;X
TECH_APP_AIRCRAFT_26_DESC;;;;;;;;;;;X
TECH_CMP_AIRCRAFT_26_1_NAME;Basic Long-Range Bomber Engine;Moteur bombardier longue portée I;;Motor de bombardero de largo alcance básico;Einfache Langstrecken-Bombermaschine;Silnik podstawowego bombowca dal. zasiêgu;;;;;X
TECH_CMP_AIRCRAFT_26_2_NAME;Basic Heavy Airframe;Cellule bombardier lourd I;;Armazón de bombardero pesado básico;Einfache Schwere Bomber-Flugzelle;Kad³ub zaawans. ciê¿kiego bombowca;;;;;X
TECH_CMP_AIRCRAFT_26_3_NAME;Small Cargo Capacity;Capacité petite cargaison;;Pequeña capacidad de carga;Kleine Frachtkapazität;Ma³a pojemnoœæ ³adunkowa;;;;;X
TECH_CMP_AIRCRAFT_26_4_NAME;Advanced Radio Navigation;Radionavigation III;;Radionavegación avanzada;Fortschrittliche Radionavigation;Zaawansowana radionawigacja;;;;;X
TECH_CMP_AIRCRAFT_26_5_NAME;Basic Heavy Bomber Prototype Tests;Essais du prototype de bombardier lourd I;;Pruebas de prototipo de bombardero pesado básico;Prototypentests einfacher schwerer Bomber ;Testy prot. podstawowego ciê¿kiego bombowca;;;;;X
TECH_APP_AIRCRAFT_27_NAME;Improved Air Transport;Transport aérien II;;Transporte aéreo mejorado;Verbesserte Lufttransporte;Ulepszony samolot transportowy;;;;;X
TECH_APP_AIRCRAFT_27_DESC;;;;;;;;;;;X
TECH_CMP_AIRCRAFT_27_1_NAME;Improved Long-Range Bomber Engine;Moteur longue portée bombardier II;;Motor de bombardero de largo alcance avanzado;Verbesserte Langstrecken-Bombermaschine;Silnik ulepszonego bombowca dal. zasiêgu;;;;;X
TECH_CMP_AIRCRAFT_27_2_NAME;Improved Heavy Airframe;Cellule bombardier lourd II;;Armazón de bombardero pesado mejorado;Verbesserte Schwere Bomber-Flugzelle;Kad³ub ulepszonego ciê¿kiego bombowca;;;;;X
TECH_CMP_AIRCRAFT_27_3_NAME;Medium Cargo Capacity;Capacité moyenne cargaison;;Capacidad de carga media;Mittlere Frachtkapazität;Œrednia pojemnoœæ ³adunkowa;;;;;X
TECH_CMP_AIRCRAFT_27_4_NAME;Basic Centimetric Airborne Radar Navigation;Navigation radar aéroportée centimétrique I;;Navegación básica con radar centimétrico aéreo;Einfache Luftwaffen-cm-Radarnavigation;Podstawowy centymetrowy lotn. radar nawig.;;;;;X
TECH_CMP_AIRCRAFT_27_5_NAME;Improved Heavy Bomber Prototype Tests;Essais du prototype de bombardier lourd II;;Pruebas de prototipo de bombardero pesado mejorado;Prototypentests verbessert. schwerer Bomber;Testy prot. ulepszonego ciê¿kiego bombowca;;;;;X
TECH_APP_AIRCRAFT_28_NAME;Advanced Air Transport;Transport aérien III;;Transporte aéreo avanzado;Fortschrittlicher Lufttransporter;Zaawansowany samolot transportowy;;;;;X
TECH_APP_AIRCRAFT_28_DESC;;;;;;;;;;;X
TECH_CMP_AIRCRAFT_28_1_NAME;Advanced Long-Range Bomber Engine;Moteur bombardier à long rayon d’action III;;Motor de bombardero de largo alcance avanzado;Fortschrittliche Langstrecken Bombermaschine;Silnik zaawans. bombowca dal. zasiêgu;;;;;X
TECH_CMP_AIRCRAFT_28_2_NAME;Advanced Heavy Airframe;Cellule bombardier lourd III;;Armazón de bombardero pesado avanzado;Fortschrittliche Schwere Bomber-Flugzelle;Kad³ub zaawans. ciê¿kiego bombowca;;;;;X
TECH_CMP_AIRCRAFT_28_3_NAME;Large Cargo Capacity;Capacité grosse cargaison;;Gran capacidad de carga;Große Frachtkapazität;Du¿a pojemnoœæ ³adunkowa;;;;;X
TECH_CMP_AIRCRAFT_28_4_NAME;Improved Centimetric Airborne Radar Navigation;Navigation radar aéroportée centimétrique II;;Navegación mejorada con radar centimétrico aéreo;Verbesserte Luftwaffen-cm-Radarnavigation;Ulepszony centymetrowy lotn. radar nawig.;;;;;X
TECH_CMP_AIRCRAFT_28_5_NAME;Advanced Heavy Bomber Prototype Tests;Essais du prototype de bombardier lourd III;;Pruebas de prototipo de bombardero pesado avanzado;Prototypentests fortschrittl. schwerer Bomber;Testy prot. zaawans. ciê¿kiego bombowca;;;;;X
TECH_APP_AIRCRAFT_29_NAME;Basic Recon Aircraft;Transport aérien III;;Transporte aéreo avanzado;Fortschrittlicher Lufttransporter;Zaawansowany samolot transportowy;;;;;X
TECH_APP_AIRCRAFT_29_DESC;;;;;;;;;;;X
TECH_CMP_AIRCRAFT_29_1_NAME;Advanced Long-Range Bomber Engine;Moteur bombardier à long rayon d’action III;;Motor de bombardero de largo alcance avanzado;Fortschrittliche Langstrecken Bombermaschine;Silnik zaawans. bombowca dal. zasiêgu;;;;;X
TECH_CMP_AIRCRAFT_29_2_NAME;Advanced Heavy Airframe;Cellule bombardier lourd III;;Armazón de bombardero pesado avanzado;Fortschrittliche Schwere Bomber-Flugzelle;Kad³ub zaawans. ciê¿kiego bombowca;;;;;X
TECH_CMP_AIRCRAFT_29_3_NAME;Large Cargo Capacity;Capacité grosse cargaison;;Gran capacidad de carga;Große Frachtkapazität;Du¿a pojemnoœæ ³adunkowa;;;;;X
TECH_CMP_AIRCRAFT_29_4_NAME;Improved Centimetric Airborne Radar Navigation;Navigation radar aéroportée centimétrique II;;Navegación mejorada con radar centimétrico aéreo;Verbesserte Luftwaffen-cm-Radarnavigation;Ulepszony centymetrowy lotn. radar nawig.;;;;;X
TECH_CMP_AIRCRAFT_29_5_NAME;Advanced Heavy Bomber Prototype Tests;Essais du prototype de bombardier lourd III;;Pruebas de prototipo de bombardero pesado avanzado;Prototypentests fortschrittl. schwerer Bomber;Testy prot. zaawans. ciê¿kiego bombowca;;;;;X
TECH_APP_AIRCRAFT_30_NAME;Improved Recon Aircraft;Transport aérien III;;Transporte aéreo avanzado;Fortschrittlicher Lufttransporter;Zaawansowany samolot transportowy;;;;;X
TECH_APP_AIRCRAFT_30_DESC;;;;;;;;;;;X
TECH_CMP_AIRCRAFT_30_1_NAME;Advanced Long-Range Bomber Engine;Moteur bombardier à long rayon d’action III;;Motor de bombardero de largo alcance avanzado;Fortschrittliche Langstrecken Bombermaschine;Silnik zaawans. bombowca dal. zasiêgu;;;;;X
TECH_CMP_AIRCRAFT_30_2_NAME;Advanced Heavy Airframe;Cellule bombardier lourd III;;Armazón de bombardero pesado avanzado;Fortschrittliche Schwere Bomber-Flugzelle;Kad³ub zaawans. ciê¿kiego bombowca;;;;;X
TECH_CMP_AIRCRAFT_30_3_NAME;Large Cargo Capacity;Capacité grosse cargaison;;Gran capacidad de carga;Große Frachtkapazität;Du¿a pojemnoœæ ³adunkowa;;;;;X
TECH_CMP_AIRCRAFT_30_4_NAME;Improved Centimetric Airborne Radar Navigation;Navigation radar aéroportée centimétrique II;;Navegación mejorada con radar centimétrico aéreo;Verbesserte Luftwaffen-cm-Radarnavigation;Ulepszony centymetrowy lotn. radar nawig.;;;;;X
TECH_CMP_AIRCRAFT_30_5_NAME;Advanced Heavy Bomber Prototype Tests;Essais du prototype de bombardier lourd III;;Pruebas de prototipo de bombardero pesado avanzado;Prototypentests fortschrittl. schwerer Bomber;Testy prot. zaawans. ciê¿kiego bombowca;;;;;X
TECH_APP_AIRCRAFT_31_NAME;Advanced Recon Aircraft;Transport aérien III;;Transporte aéreo avanzado;Fortschrittlicher Lufttransporter;Zaawansowany samolot transportowy;;;;;X
TECH_APP_AIRCRAFT_31_DESC;;;;;;;;;;;X
TECH_CMP_AIRCRAFT_31_1_NAME;Advanced Long-Range Bomber Engine;Moteur bombardier à long rayon d’action III;;Motor de bombardero de largo alcance avanzado;Fortschrittliche Langstrecken Bombermaschine;Silnik zaawans. bombowca dal. zasiêgu;;;;;X
TECH_CMP_AIRCRAFT_31_2_NAME;Advanced Heavy Airframe;Cellule bombardier lourd III;;Armazón de bombardero pesado avanzado;Fortschrittliche Schwere Bomber-Flugzelle;Kad³ub zaawans. ciê¿kiego bombowca;;;;;X
TECH_CMP_AIRCRAFT_31_3_NAME;Large Cargo Capacity;Capacité grosse cargaison;;Gran capacidad de carga;Große Frachtkapazität;Du¿a pojemnoœæ ³adunkowa;;;;;X
TECH_CMP_AIRCRAFT_31_4_NAME;Improved Centimetric Airborne Radar Navigation;Navigation radar aéroportée centimétrique II;;Navegación mejorada con radar centimétrico aéreo;Verbesserte Luftwaffen-cm-Radarnavigation;Ulepszony centymetrowy lotn. radar nawig.;;;;;X
TECH_CMP_AIRCRAFT_31_5_NAME;Advanced Heavy Bomber Prototype Tests;Essais du prototype de bombardier lourd III;;Pruebas de prototipo de bombardero pesado avanzado;Prototypentests fortschrittl. schwerer Bomber;Testy prot. zaawans. ciê¿kiego bombowca;;;;;X
TECH_APP_AIRCRAFT_32_NAME;Modern Recon Aircraft;Transport aérien III;;Transporte aéreo avanzado;Fortschrittlicher Lufttransporter;Zaawansowany samolot transportowy;;;;;X
TECH_APP_AIRCRAFT_32_DESC;;;;;;;;;;;X
TECH_CMP_AIRCRAFT_32_1_NAME;Advanced Long-Range Bomber Engine;Moteur bombardier à long rayon d’action III;;Motor de bombardero de largo alcance avanzado;Fortschrittliche Langstrecken Bombermaschine;Silnik zaawans. bombowca dal. zasiêgu;;;;;X
TECH_CMP_AIRCRAFT_32_2_NAME;Advanced Heavy Airframe;Cellule bombardier lourd III;;Armazón de bombardero pesado avanzado;Fortschrittliche Schwere Bomber-Flugzelle;Kad³ub zaawans. ciê¿kiego bombowca;;;;;X
TECH_CMP_AIRCRAFT_32_3_NAME;Large Cargo Capacity;Capacité grosse cargaison;;Gran capacidad de carga;Große Frachtkapazität;Du¿a pojemnoœæ ³adunkowa;;;;;X
TECH_CMP_AIRCRAFT_32_4_NAME;Improved Centimetric Airborne Radar Navigation;Navigation radar aéroportée centimétrique II;;Navegación mejorada con radar centimétrico aéreo;Verbesserte Luftwaffen-cm-Radarnavigation;Ulepszony centymetrowy lotn. radar nawig.;;;;;X
TECH_CMP_AIRCRAFT_32_5_NAME;Advanced Heavy Bomber Prototype Tests;Essais du prototype de bombardier lourd III;;Pruebas de prototipo de bombardero pesado avanzado;Prototypentests fortschrittl. schwerer Bomber;Testy prot. zaawans. ciê¿kiego bombowca;;;;;X
TECH_APP_AIRCRAFT_33_NAME;Improved Anti Submarine Naval Plane;Transport aérien III;;Transporte aéreo avanzado;Fortschrittlicher Lufttransporter;Zaawansowany samolot transportowy;;;;;X
TECH_APP_AIRCRAFT_33_DESC;;;;;;;;;;;X
TECH_CMP_AIRCRAFT_33_1_NAME;Advanced Long-Range Bomber Engine;Moteur bombardier à long rayon d’action III;;Motor de bombardero de largo alcance avanzado;Fortschrittliche Langstrecken Bombermaschine;Silnik zaawans. bombowca dal. zasiêgu;;;;;X
TECH_CMP_AIRCRAFT_33_2_NAME;Advanced Heavy Airframe;Cellule bombardier lourd III;;Armazón de bombardero pesado avanzado;Fortschrittliche Schwere Bomber-Flugzelle;Kad³ub zaawans. ciê¿kiego bombowca;;;;;X
TECH_CMP_AIRCRAFT_33_3_NAME;Large Cargo Capacity;Capacité grosse cargaison;;Gran capacidad de carga;Große Frachtkapazität;Du¿a pojemnoœæ ³adunkowa;;;;;X
TECH_CMP_AIRCRAFT_33_4_NAME;Improved Centimetric Airborne Radar Navigation;Navigation radar aéroportée centimétrique II;;Navegación mejorada con radar centimétrico aéreo;Verbesserte Luftwaffen-cm-Radarnavigation;Ulepszony centymetrowy lotn. radar nawig.;;;;;X
TECH_CMP_AIRCRAFT_33_5_NAME;Advanced Heavy Bomber Prototype Tests;Essais du prototype de bombardier lourd III;;Pruebas de prototipo de bombardero pesado avanzado;Prototypentests fortschrittl. schwerer Bomber;Testy prot. zaawans. ciê¿kiego bombowca;;;;;X
TECH_APP_AIRCRAFT_34_NAME;Modern Anti Submarine Naval Plane;Transport aérien III;;Transporte aéreo avanzado;Fortschrittlicher Lufttransporter;Zaawansowany samolot transportowy;;;;;X
TECH_APP_AIRCRAFT_34_DESC;;;;;;;;;;;X
TECH_CMP_AIRCRAFT_34_1_NAME;Advanced Long-Range Bomber Engine;Moteur bombardier à long rayon d’action III;;Motor de bombardero de largo alcance avanzado;Fortschrittliche Langstrecken Bombermaschine;Silnik zaawans. bombowca dal. zasiêgu;;;;;X
TECH_CMP_AIRCRAFT_34_2_NAME;Advanced Heavy Airframe;Cellule bombardier lourd III;;Armazón de bombardero pesado avanzado;Fortschrittliche Schwere Bomber-Flugzelle;Kad³ub zaawans. ciê¿kiego bombowca;;;;;X
TECH_CMP_AIRCRAFT_34_3_NAME;Large Cargo Capacity;Capacité grosse cargaison;;Gran capacidad de carga;Große Frachtkapazität;Du¿a pojemnoœæ ³adunkowa;;;;;X
TECH_CMP_AIRCRAFT_34_4_NAME;Improved Centimetric Airborne Radar Navigation;Navigation radar aéroportée centimétrique II;;Navegación mejorada con radar centimétrico aéreo;Verbesserte Luftwaffen-cm-Radarnavigation;Ulepszony centymetrowy lotn. radar nawig.;;;;;X
TECH_CMP_AIRCRAFT_34_5_NAME;Advanced Heavy Bomber Prototype Tests;Essais du prototype de bombardier lourd III;;Pruebas de prototipo de bombardero pesado avanzado;Prototypentests fortschrittl. schwerer Bomber;Testy prot. zaawans. ciê¿kiego bombowca;;;;;X
TECH_APP_AIRCRAFT_35_NAME;Basic Air Glider;Transport aérien III;;Transporte aéreo avanzado;Fortschrittlicher Lufttransporter;Zaawansowany samolot transportowy;;;;;X
TECH_APP_AIRCRAFT_35_DESC;;;;;;;;;;;X
TECH_CMP_AIRCRAFT_35_1_NAME;Advanced Long-Range Bomber Engine;Moteur bombardier à long rayon d’action III;;Motor de bombardero de largo alcance avanzado;Fortschrittliche Langstrecken Bombermaschine;Silnik zaawans. bombowca dal. zasiêgu;;;;;X
TECH_CMP_AIRCRAFT_35_2_NAME;Advanced Heavy Airframe;Cellule bombardier lourd III;;Armazón de bombardero pesado avanzado;Fortschrittliche Schwere Bomber-Flugzelle;Kad³ub zaawans. ciê¿kiego bombowca;;;;;X
TECH_CMP_AIRCRAFT_35_3_NAME;Large Cargo Capacity;Capacité grosse cargaison;;Gran capacidad de carga;Große Frachtkapazität;Du¿a pojemnoœæ ³adunkowa;;;;;X
TECH_CMP_AIRCRAFT_35_4_NAME;Improved Centimetric Airborne Radar Navigation;Navigation radar aéroportée centimétrique II;;Navegación mejorada con radar centimétrico aéreo;Verbesserte Luftwaffen-cm-Radarnavigation;Ulepszony centymetrowy lotn. radar nawig.;;;;;X
TECH_CMP_AIRCRAFT_35_5_NAME;Advanced Heavy Bomber Prototype Tests;Essais du prototype de bombardier lourd III;;Pruebas de prototipo de bombardero pesado avanzado;Prototypentests fortschrittl. schwerer Bomber;Testy prot. zaawans. ciê¿kiego bombowca;;;;;X
TECH_APP_AIRCRAFT_36_NAME;Improved Air Glider;Transport aérien III;;Transporte aéreo avanzado;Fortschrittlicher Lufttransporter;Zaawansowany samolot transportowy;;;;;X
TECH_APP_AIRCRAFT_36_DESC;;;;;;;;;;;X
TECH_CMP_AIRCRAFT_36_1_NAME;Advanced Long-Range Bomber Engine;Moteur bombardier à long rayon d’action III;;Motor de bombardero de largo alcance avanzado;Fortschrittliche Langstrecken Bombermaschine;Silnik zaawans. bombowca dal. zasiêgu;;;;;X
TECH_CMP_AIRCRAFT_36_2_NAME;Advanced Heavy Airframe;Cellule bombardier lourd III;;Armazón de bombardero pesado avanzado;Fortschrittliche Schwere Bomber-Flugzelle;Kad³ub zaawans. ciê¿kiego bombowca;;;;;X
TECH_CMP_AIRCRAFT_36_3_NAME;Large Cargo Capacity;Capacité grosse cargaison;;Gran capacidad de carga;Große Frachtkapazität;Du¿a pojemnoœæ ³adunkowa;;;;;X
TECH_CMP_AIRCRAFT_36_4_NAME;Improved Centimetric Airborne Radar Navigation;Navigation radar aéroportée centimétrique II;;Navegación mejorada con radar centimétrico aéreo;Verbesserte Luftwaffen-cm-Radarnavigation;Ulepszony centymetrowy lotn. radar nawig.;;;;;X
TECH_CMP_AIRCRAFT_36_5_NAME;Advanced Heavy Bomber Prototype Tests;Essais du prototype de bombardier lourd III;;Pruebas de prototipo de bombardero pesado avanzado;Prototypentests fortschrittl. schwerer Bomber;Testy prot. zaawans. ciê¿kiego bombowca;;;;;X
TECH_APP_AIRCRAFT_37_NAME;Advanced Air Glider;Transport aérien III;;Transporte aéreo avanzado;Fortschrittlicher Lufttransporter;Zaawansowany samolot transportowy;;;;;X
TECH_APP_AIRCRAFT_37_DESC;;;;;;;;;;;X
TECH_CMP_AIRCRAFT_37_1_NAME;Advanced Long-Range Bomber Engine;Moteur bombardier à long rayon d’action III;;Motor de bombardero de largo alcance avanzado;Fortschrittliche Langstrecken Bombermaschine;Silnik zaawans. bombowca dal. zasiêgu;;;;;X
TECH_CMP_AIRCRAFT_37_2_NAME;Advanced Heavy Airframe;Cellule bombardier lourd III;;Armazón de bombardero pesado avanzado;Fortschrittliche Schwere Bomber-Flugzelle;Kad³ub zaawans. ciê¿kiego bombowca;;;;;X
TECH_CMP_AIRCRAFT_37_3_NAME;Large Cargo Capacity;Capacité grosse cargaison;;Gran capacidad de carga;Große Frachtkapazität;Du¿a pojemnoœæ ³adunkowa;;;;;X
TECH_CMP_AIRCRAFT_37_4_NAME;Improved Centimetric Airborne Radar Navigation;Navigation radar aéroportée centimétrique II;;Navegación mejorada con radar centimétrico aéreo;Verbesserte Luftwaffen-cm-Radarnavigation;Ulepszony centymetrowy lotn. radar nawig.;;;;;X
TECH_CMP_AIRCRAFT_37_5_NAME;Advanced Heavy Bomber Prototype Tests;Essais du prototype de bombardier lourd III;;Pruebas de prototipo de bombardero pesado avanzado;Prototypentests fortschrittl. schwerer Bomber;Testy prot. zaawans. ciê¿kiego bombowca;;;;;X
TECH_APP_AIRCRAFT_38_NAME;Helicopters;Transport aérien III;;Transporte aéreo avanzado;Fortschrittlicher Lufttransporter;Zaawansowany samolot transportowy;;;;;X
TECH_APP_AIRCRAFT_38_DESC;;;;;;;;;;;X
TECH_CMP_AIRCRAFT_38_1_NAME;Advanced Long-Range Bomber Engine;Moteur bombardier à long rayon d’action III;;Motor de bombardero de largo alcance avanzado;Fortschrittliche Langstrecken Bombermaschine;Silnik zaawans. bombowca dal. zasiêgu;;;;;X
TECH_CMP_AIRCRAFT_38_2_NAME;Advanced Heavy Airframe;Cellule bombardier lourd III;;Armazón de bombardero pesado avanzado;Fortschrittliche Schwere Bomber-Flugzelle;Kad³ub zaawans. ciê¿kiego bombowca;;;;;X
TECH_CMP_AIRCRAFT_38_3_NAME;Large Cargo Capacity;Capacité grosse cargaison;;Gran capacidad de carga;Große Frachtkapazität;Du¿a pojemnoœæ ³adunkowa;;;;;X
TECH_CMP_AIRCRAFT_38_4_NAME;Improved Centimetric Airborne Radar Navigation;Navigation radar aéroportée centimétrique II;;Navegación mejorada con radar centimétrico aéreo;Verbesserte Luftwaffen-cm-Radarnavigation;Ulepszony centymetrowy lotn. radar nawig.;;;;;X
TECH_CMP_AIRCRAFT_38_5_NAME;Advanced Heavy Bomber Prototype Tests;Essais du prototype de bombardier lourd III;;Pruebas de prototipo de bombardero pesado avanzado;Prototypentests fortschrittl. schwerer Bomber;Testy prot. zaawans. ciê¿kiego bombowca;;;;;X
TECH_APP_AIRCRAFT_100_NAME;Turbojet Interceptor;Intercepteur à turboréacteur I;;;Turbojet Abfangjäger;;;;;;X
TECH_APP_AIRCRAFT_100_DESC;;;;;;;;;;;X
TECH_CMP_AIRCRAFT_100_1_NAME;Basic Turbojet Engine;Turboréacteur I;Turbogetto di base;Motor a turborreacción básico;Einfaches Turbojettriebwerk;Podstawowy silnik turboodrz.;;;;;X
TECH_CMP_AIRCRAFT_100_2_NAME;Basic Turbojet Interceptor Airframe;Cellule intercepteur à turboréacteur I;Telaio intercettore a turbogetto di base;Armazón de interceptor a turborreacción básico;Einfache Turbojet-Abfangjäger-Flugzelle;Kad³ub podst. turboodrz. myœl. przechwytuj¹cego;;;;;X
TECH_CMP_AIRCRAFT_100_3_NAME;30mm Cannons;Cannons 30mm;Cannoni 30 mm;Cañones de 30 mm;30mm Kanonen;Dzia³a 30mm;;;;;X
TECH_CMP_AIRCRAFT_100_4_NAME;Improved Centimetric Airborne Fighter Radar;Radar chasseur aéroporté centimétrique II;Radar aereo da caccia centimetrico migliorato;Radar centimétrico mejorado para cazas;Verbessertes Zentimeter-Jägerradar;Ulepszony centymetrowy lotn. radar myœl.;;;;;X
TECH_CMP_AIRCRAFT_100_5_NAME;Basic Turbojet Interceptor Prototype Tests;Tests du prototype d’intercepteur à turboréacteur I;Test prototipo intercettore turbogetto base;Pruebas de prototipo de interceptor a turborreacción básico;Prototypentests einf. Turbojet-Abfangjäger ;Testy prot. podst. turboodrz. myœl. przechw.;;;;;X
TECH_APP_AIRCRAFT_101_NAME;Improved Turbojet Interceptor;Intercepteur à turboréacteur II;;;Verbesserter Turbojet Abfangjäger;;;;;;X
TECH_APP_AIRCRAFT_101_DESC;;;;;;;;;;;X
TECH_CMP_AIRCRAFT_101_1_NAME;Improved Turbojet Engine;Turboréacteur II;Motore turbogetto migliorato;Motor a turborreacción mejorado;Verbessertes Turbojettriebwerk;Ulepszony silnik turboodrz.;;;;;X
TECH_CMP_AIRCRAFT_101_2_NAME;Improved Turbojet Airframe;Cellule turboréacteur II;Telaio di turbogetto migliorato;Armazón de turborreactor mejorado;Verbesserte Turbojet-Abfangjäger-Flugzelle;Kad³ub ulepszonego turboodrz. myœl. Przechw.;;;;;X
TECH_CMP_AIRCRAFT_101_3_NAME;Air-to-Air Missile;Missile air-air (AAM);Missile aria-aria (AAM);Misil aire-aire;Luft-Luft-Flugkörper (AAM);Rakiety powietrze-powietrze;;;;;X
TECH_CMP_AIRCRAFT_101_4_NAME;Advanced Centimetric Airborne Fighter Radar;Radar chasseur aéroporté centimétrique III;Radar aereo da caccia centimetrico avanzato;Radar centimétrico avanzado para cazas;Fortschrittliches Zentimeter-Jägerradar;Zaawansowany centymetrowy lotn. radar myœl.;;;;;X
TECH_CMP_AIRCRAFT_101_5_NAME;Improved Turbojet Interceptor Prototype Tests;Tests du prototype d’intercepteur à turboréacteur II;Test prototipo intercettore turbogetto migliorato;Pruebas de prototipo de interceptor a turborreacción mejorado;Prototypentests verb.Turbojet-Abfangjäger;Testy prot. ulepsz. turboodrz. myœl. Przechw.;;;;;X
TECH_APP_AIRCRAFT_102_NAME;Supersonic Interceptor;Intercepteur supersonique;;;Überschall Abfangjäger;;;;;;X
TECH_APP_AIRCRAFT_102_DESC;;;;;;;;;;;X
TECH_CMP_AIRCRAFT_102_1_NAME;Supersonic Engine;Réacteur supersonique;;;Überschalltriebwerk;;;;;;X
TECH_CMP_AIRCRAFT_102_2_NAME;Supersonic Turbojet Airframe;Cellule supersonique;;;Überschall Abfangjäger-Flugzelle;;;;;;X
TECH_CMP_AIRCRAFT_102_3_NAME;Air-to-Air Missile;Missile air-air (AAM);;;Luft-Luft-Flugkörper (AAM);;;;;;X
TECH_CMP_AIRCRAFT_102_4_NAME;Semi-Modern Centimetric Airborne Fighter Radar;Radar chasseur aéroporté centimétrique III;;;Fortschrittliches Zentimeter-Jägerradar;;;;;;X
TECH_CMP_AIRCRAFT_102_5_NAME;Supersonic Interceptor Prototype Tests;Tests du prototype d’intercepteur supersonique;;;Prototypentests Überschall Abfangjäger;;;;;;X
TECH_APP_AIRCRAFT_103_NAME;Turbojet Fighter;Chasseur MR à turboréacteur I;;;Turbojet Mehrzweckjäger;;;;;;X
TECH_APP_AIRCRAFT_103_DESC;;;;;;;;;;;X
TECH_CMP_AIRCRAFT_103_1_NAME;Basic Turbojet Engine;Turboréacteur I;Turbogetto di base;Motor a turborreacción básico;Einfaches Turbojettriebwerk;Podstawowy silnik turboodrz.;;;;;X
TECH_CMP_AIRCRAFT_103_2_NAME;Basic Turbojet Fighter Airframe;Cellule chasseur MR à turboréacteur I;Telaio del caccia multiruolo a turbogetto di base;Armazón de caza polivalente a turborreacción básico;Einfache Turbojet-Mehrzweckjäger-Flugzelle;Kad³ub podst. turboodrz. myœl. wielozad.;;;;;X
TECH_CMP_AIRCRAFT_103_3_NAME;30mm Cannons;Cannons 30mm;Cannoni 30 mm;Cañones de 30 mm;30mm Kanonen;Dzia³a 30mm;;;;;X
