y;English;French;Italian;Spanish;German;Polish;Portugese;Russian;;Extra2;X
TUTORIAL_2_A9_NAME;Production Queue;File d’attente de production;Elenco produzione;Cola de producción;Produktionsliste ;Kolejka produkcji;;;;;x
TUTORIAL_2_A9_DESC;Your production order has now been placed in the production queue. The order of the queue represents a priority for receiving IC and resources. Use the arrow buttons to move a unit up or down in the priority ranking. Use the X button to cancel the order. The color of the plate indicates the status of the production. A green plate means that both IC and resources are allocated. A yellow plate indicates a lack of resources. A red plate indicates a complete standstill due to the lack of both IC and resources. If you have enough resources, you can always allocate more IC to production in order to increase the amount of parallel production runs.;Votre ordre de fabrication a été placé dans la file d’attente de production. L’ordre de cette file représente la priorité de réception des PP et des ressources. Servez-vous des touches fléchées pour faire monter ou faire descendre une unité dans l’ordre de priorité. Servez-vous du bouton X pour annuler cet ordre. La couleur de la plaque indique le statut de la production. Une plaque verte indique que les PP comme les ressources ont été distribués. Une plaque jaune indique une pénurie de ressources. Une plaque rouge indique une immobilisation totale due à un manque de PP, comme de ressources. Si vous disposez de suffisamment de ressources, vous pouvez tout à fait attribuer plus de PP à la production pour augmenter le nombre de lancements de production en parallèle.;Il tuo ordine di produzione è stato ora messo in coda nell’elenco produzione. L’ordine dell’elenco è indicativo della priorità di assegnazione di PI e di risorse. Usa i pulsanti freccia per spostare un’unità in alto o in basso nella scala delle priorità. Usa il pulsante X per annullare l’ordine. Il colore dell’etichetta indica lo stato di avanzamento della produzione. L’etichetta verde indica che sono state assegnate PI e risorse. L’etichetta gialla indica una carenza di risorse, mentre l’etichetta rossa indica che la produzione è bloccata a causa della mancanza sia di PI che di risorse. Se possiedi risorse a sufficienza, puoi sempre assegnare più PI alla produzione per aumentare il numero di cicli produttivi in parallelo.;Tu orden de producción ya está colocada en la cola de producción. El orden de la cola representa una prioridad para recibir CI y recursos. Usa los botones de las flechas para mover una unidad arriba o abajo en el orden de prioridad. Usa el botón 'X' para cancelar la orden. El color de la placa señala el estado de la producción. Una placa verde significa que la CI y los recursos están asignados. Una placa amarilla indica que faltan recursos. Una placa roja señala que hay una parada completa debido a la falta de CI y de recursos. Si tienes recursos suficientes, siempre puedes asignar más CI a la producción para aumentar la cantidad de producciones en paralelo.;Ihr Produktionsauftrag wurde jetzt der Produktionsliste zugeordnet. Die Anordnung der Produktionsliste zeigt die Priorität für den Erhalt von IS und Ressourcen an. Mit den Pfeiltasten bewegen Sie die Einheiten innerhalb der Prioritätszuweisung auf und ab. Mit der Schaltfläche X  wird der Auftrag gelöscht. Die Farbe auf der Tafel gibt den Produktionsstatus an. Grün bedeutet, dass sowohl IS und Ressourcen zugewiesen wurden. Gelb bedeutend, dass Ressourcen fehlen. Rot ein kompletter Stillstand, weil sowohl IS als auch Ressourcen fehlen. Falls Sie genügend Ressourcen haben, dann können Sie der Produktion mehr IS zuweisen, um die Anzahl der parallelen Produktionsläufe zu erhöhen.;Jednostka, któr¹ poleci³eœ stworzyæ, trafi³a do kolejki produkcji. Miejsce na liœcie odpowiada priorytetowi w otrzymywaniu PP i zasobów. U¿yj strza³ek, aby przesun¹æ zadanie w górê lub dó³. Przycisk 'X' anuluje produkcjê. Aktualny jej stan oznaczony jest kolorem znacznika. Zielony oznacza wystarczaj¹c¹ iloœæ PP i zasobów, ¿ó³ty oznacza braki w zasobach, a czerwony ca³kowite zatrzymanie produkcji z braku PP i zasobów. Je¿eli posiadasz nadmiarowe zapasy mo¿esz zawsze przekazaæ wiêcej PP na produkcjê jednostek i tym samym zwiêkszyæ iloœæ dywizji produkowanych jednoczeœnie.;;;;;x
TUTORIAL_2_A10_NAME;Trade deals;Accords d’échange commercial;Trattati commerciali;Acuerdos comerciales;Handelsabkommen;Umowy handlowe;;;;;x
TUTORIAL_2_A10_DESC;Here you can see any active trade deals. Trade deals basically exchange one set of resources for another, and are an essential part of keeping your flow of resources in balance. They are set up and cancelled either by right clicking this list or through diplomatic action. You can learn more about trade deals in the Diplomacy chapter of the tutorial.;Vous pouvez ici voir tous les accords d’échange commercial en activité. Les accords d’échange commercial correspondent simplement à l’échange d’un groupe de ressources contre un autre, et représentent un élément essentiel pour l’équilibre de votre groupe de ressources. Ils sont mis en place et annulés en cliquant avec le bouton droit de la souris sur cette liste, ou par le biais d’actions diplomatiques. Vous en saurez plus sur ces accords d’échange commercial dans le chapitre Diplomatie du didacticiel.;Qui potrai visualizzare tutti i trattati commerciali in corso. Grazie a essi, sostanzialmente, viene scambiato un tipo di risorsa con un altro e sono un fattore essenziale per mantenere l’equilibrio nel flusso commerciale. È possibile stipulare o annullare trattati commerciali cliccando con il pulsante destro su questa lista oppure attraverso l’attività diplomatica. Potrai saperne di più sui trattati commerciali nel capitolo del tutorial sulla diplomazia.;Aquí verás cualquier acuerdo comercial activo. Básicamente, con estos acuerdos se intercambia un conjunto de recursos por otro, y son una parte esencial para mantener equilibrado tu flujo de recursos. Se fijan o cancelan haciendo clic derecho en esta lista o a través de una acción diplomática. Puedes descubrir más sobre los acuerdos comerciales en el capítulo de diplomacia del tutorial.;Hier werden alle aktiven Handelsabkommen angezeigt. Dabei werden Ressourcen gegen andere eingetauscht, ein entscheidender Schritt, um die Ressourcen auszubalancieren. Diese werden mit einem rechten Mausklick auf dieser Liste oder durch diplomatisch Aktionen eingerichtet oder aufgehoben. Weitere Informationen über Handelsabkommen finden Sie im Kapitel Diplomatie des Tutorial.;Tu mo¿esz przejrzeæ aktywne uk³ady handlowe. Taki uk³ad reguluje wymianê jednego surowca na inny. Jest to bardzo wa¿na czêœæ dobrze dzia³aj¹cej gospodarki, wyrównuj¹ca braki w zasobach surowcowych. Now¹ umowê mo¿esz podpisaæ, klikaj¹c PPM na liœcie lub u¿ywaj¹c dróg dyplomatycznych. Wiêcej o handlu dowiesz siê z samouczka traktuj¹cego o dyplomacji.;;;;;x
TUTORIAL_2_A11_NAME;Convoys and Resource Depots;Dépôts de ressources et convois;Convogli e Depositi risorse;Convoyes y depósitos de recursos;Konvois und Ressourcendepot;Konwoje i magazyny;;;;;x
TUTORIAL_2_A11_DESC;Resources are stored in depots. A resource depot for each isolated part of your nation is created automatically. You always have a resource depot in your capital, and that is where your main stockpile is. In order to get resources from your distant depots overseas to your capital, you need Convoys. You may also need convoys to transfer supplies TO a depot that provides supply to your army, naval and air units. Convoys are made up of transport and escort ships and will never be seen on the map. They can still be intercepted and destroyed by enemy warships. Convoys are by default created and maintained automatically, although it is still possible to manage them manually.;Vos ressources sont stockées dans des dépôts. Un dépôt de ressources est créé automatiquement pour chaque portion isolée de votre nation. Vous avez toujours un dépôt de ressources dans votre capitale, où se trouve votre stock principal. Pour importer des ressources de vos dépôts étrangers jusqu’à votre capitale, il vous faut des convois. Vous aurez également besoin, à l’occasion, de convois pour transporter des approvisionnements VERS un dépôt qui alimente vos unités. Les convois sont composés de navires d’escorte et de cargos et n’apparaîtront jamais sur la carte. Ils peuvent en revanche être interceptés et détruits par des ennemis. Les convois sont créés par défaut, et entretenus automatiquement, même si les gérer manuellement est possible.;Le risorse vengono accumulate nei depositi. Per ogni zona isolata della tua nazione, viene creato automaticamente un deposito per le risorse. Un deposito risorse sarà sempre presente, inoltre, nella tua capitale, dove si trovano le scorte principali. Per trasferire risorse dai depositi più lontani fino alla capitale, avrai bisogno di convogli. Questi potrebbero risultare necessari anche per trasferire rifornimenti a un deposito di rifornimento dell’esercito e delle unità navali e aeree. I convogli sono costituiti da navi da trasporto e navi di scorta e non vengono mai visualizzati sulla mappa. Ciononostante, possono essere intercettati e distrutti dalle navi da guerra nemiche. I convogli vengono creati e mantenuti in modo automatico, ma esiste anche la possibilità di gestirli manualmente.;Los recursos se almacenan en depósitos. Por cada zona aislada en tu país se crea automáticamente un depósito de recursos. Siempre tienes un depósito en la capital y allí se encuentra tu reserva principal. Necesitas convoyes para conseguir los recursos de los depósitos que tengas lejos de la capital.  También puedes necesitarlos para transferir suministros a un depósito que abastezca a tus unidades terrestres, navales y aéreas. Los convoyes se componen de barcos de escolta y de transporte y nunca se verán en el mapa. Pero siguen pudiendo ser interceptados y destruidos por los buques de guerra enemigos. Por defecto, los convoyes se crean y mantienen automáticamente, aunque es posible ocuparse de ellos manualmente.;Die Ressourcen werden in Depots gelagert. Für jeden weit entfernten Teil Ihrer Nation wird automatisch ein Ressourcenlager erstellt. Ihre Hauptstadt enthält immer ein Ressourcendepot, und dort werden Ihre Waren gelagert. Um Ressourcen von den Depots in Übersee in Ihre Hauptstadt zu transportieren benötigen Sie Konvois. Konvois werden auch eingesetzt, um Versorgungseinheiten ZU einem Depot zu transportieren, das dann wiederum Ihre Armee, die Marine oder Lufteinheiten versorgt. Konvois bestehen aus Transport- und Begleitschiffen und werden nicht auf der Karte angezeigt. Sie können jedoch von feindlichen Kriegsschiffen aufgebracht und zerstört werden. Konvois werden standardmäßig automatisch erstellt und verwaltet, obwohl man sie auch manuell verwalten kann.;Surowce s¹ przechowywane w magazynach. Dla ka¿dej, oddzielonej od reszty, czêœci Twojego pañstwa, automatycznie tworzony jest magazyn zaopatrzeniowy. G³ówny magazyn zawsze znajduje siê w stolicy. Je¿eli potrzebujesz przetransportowaæ zasoby do centrum kraju, bêdziesz musia³ skorzystaæ z konwojów.  Przydadz¹ siê one tak¿e w przy zaopatrzeniu wojsk walcz¹cych w odleg³ych koloniach. Konwoje sk³adaj¹ siê ze statków transportowych i os³ony okrêtów eskorty. Takie grupy statków nigdy nie s¹ widoczne na mapie, jednak wrogie okrêty mog¹ je przechwyciæ i zniszczyæ. Konwoje s¹ tworzone i kierowane automatycznie, jednak w razie potrzeby mo¿esz nimi zarz¹dzaæ rêcznie.;;;;;x
TUTORIAL_2_A12_NAME;Force Pool;Réserve;Forza militare disponibile;Reserva de fuerzas;Truppenpool;Pula jednostek;;;;;x
TUTORIAL_2_A12_DESC;Most finished units are removed from the production queue and placed in your Force Pool. The Force Pool is accessed in the sidebar of the map view. From there you may deploy your units, either to provinces or attach them to existing units. Province improvements ordered from the province view (factories, AA and fortifications) are automatically deployed to the province from which they were ordered.;La plupart des unités terminées sont éliminées de la file d’attente de production, et placées dans votre Réserve. Vous accédez à la Réserve avec l’encadré de l’affichage Carte. Vous pouvez à partir de là déployer vos unités, soit vers des provinces, soit pour les joindre à des unités existantes. Les améliorations de province commandées dans l’affichage Province (usines, DCA et fortifications) sont automatiquement déployées sur la province dans laquelle elles ont été commandées.;La maggior parte delle unità ultimate vengono rimosse dall’elenco produzione e collocate tra le forze militari disponibili. A queste si accede dalla barra a scorrimento della visualizzazione Mappa. Da qui potrai schierare le tue unità nelle province oppure aggregarle alle unità esistenti. I potenziamenti infrastrutturali delle province impartiti dalla visualizzazione della provincia (fabbriche, CA e fortificazioni) sono schierati automaticamente nella provincia in cui sono stati ordinati.;La mayoría de las unidades terminadas se sacan de la cola de producción y se colocan en la reserva de fuerzas. Se accede a dicha reserva desde la caja lateral de la vista del mapa. Desde allí puedes desplegar las unidades, bien a provincias o unirlas a unidades ya existentes. Las mejoras provinciales ordenadas desde la vista de la provincia (fábricas, AA y fortificaciones) se despliegan automáticamente a la provincia desde las que se ordenaron.;Die meisten fertig gestellten Einheiten werden aus der Produktionsliste entfernt und den Streitmächten auf der seitlichen Menüleiste im Kartenbildschirm zugeordnet. Von hier aus können Sie Ihre Einheiten entweder in den Provinzen einsetzen, oder sie bestehenden Einheiten zuordnen. Provinzverbesserungen, die über die Provinz-Anzeige (Fabriken, Flak und Befestigungen) in Auftrag gegeben wurden, werden automatisch in der Provinz errichtet, in der sie in Auftrag gegeben wurden.;Wiêkszoœæ jednostek po wyprodukowaniu umieszczana jest w puli jednostek, w której czekaj¹ one na rozmieszczenie. Pula jest dostêpna z paska bocznego na g³ównym ekranie gry. Stamt¹d nowe jednostki mo¿esz przy³¹czyæ do ju¿ istniej¹cych zgrupowañ lub umieœciæ je w prowincjach. Dobra zamówione z ekranu prowincji (fabryki, baterie artylerii przeciwlotniczej i fortyfikacje) po zakoñczeniu ich produkcji s¹ umieszczane automatycznie w prowincji, w której zosta³y zamówione.;;;;;x
TUTORIAL_2_A13_NAME;;;;;;;;;;;x
TUTORIAL_2_A13_DESC;;;;;;;;;;;x
TUTORIAL_2_A14_NAME;;;;;;;;;;;x
TUTORIAL_2_A14_DESC;;;;;;;;;;;x
TUTORIAL_2_A15_NAME;Conclusion;Conclusion;Conclusione;Conclusión;Schlussbemerkung;Podsumowanie;;;;;x
TUTORIAL_2_A15_DESC;That concludes the tutorial chapter on production. You should now understand how Industrial Capacity and Resources function, and why they are of essential importance for your economy. You should also be able to allocate IC and produce army units as well as province improvements.;Ceci conclut notre chapitre sur la production. Vous devriez maintenant comprendre le fonctionnement des Points de Production et des Ressources, et pourquoi ils sont aussi indispensables à votre économie. Vous devriez, de plus, pouvoir attribuer des PP, produire des unités militaire, et apporter des améliorations aux provinces.;Qui si conclude il capitolo del tutorial sulla produzione. Ora dovresti aver capito il funzionamento della produttività industriale e delle risorse e perché esse siano così importanti per l’economia. Dovresti anche essere in grado di assegnare la PI e di produrre unità dell’esercito e potenziamenti nelle province.;Esto finaliza el capítulo de producción del tutorial. Ahora deberías saber cómo funcionan la capacidad industrial y los recursos y por qué resultan esenciales para tu economía. También deberías ser capaz de asignar CI y producir unidades y mejoras de la provincia.;Damit beenden wir das Kapitel Produktion. Sie sollten jetzt wissen, wie IS und Ressourcen eingesetzt werden und warum diese ausgesprochen wichtig für Ihre wirtschaftliche Situation sind. Sie sollten außerdem in der Lage sein, IS zuzuordnen und Armee-Einheiten zu erstellen, aber auch Verbesserungen innerhalb der Provinzen durchzuführen.;Mo¿emy ju¿ zakoñczyæ ten rozdzia³. Teraz powinieneœ rozumieæ dzia³anie modelu gospodarczego w Hearts of Iron II, zasady przep³ywu potencja³u przemys³owego, produkcji jednostek, fabryk i dóbr w prowincjach.;;;;;x
# Chapter 3 #######################;;;;;;;;;;;x
TUTORIAL_3_A1_NAME;Diplomacy;Diplomatie;Diplomazia;Diplomacia;Diplomatie;Dyplomacja;;;;;x
TUTORIAL_3_A1_DESC;Welcome to the tutorial chapter on diplomacy. In this chapter we will take a look at the diplomacy screen and learn how to handle foreign and domestic affairs. Now, close this dialog and click the diplomacy tab to continue. You can exit the tutorial at any time by pressing the ESC key on your keyboard.;Bienvenue au chapitre Diplomatie de ce didacticiel. Nous allons y étudier l’écran de diplomatie, et apprendre à gérer les affaires nationales et internationales. Et maintenant, fermez ce dialogue et cliquez sur l’onglet Diplomatie pour poursuivre. Vous pouvez quitter le didacticiel quand vous le souhaitez, en appuyant sur la touche Echap de votre clavier.;Benvenuto nel capitolo del tutorial sulla diplomazia. Qui daremo un’occhiata alla schermata Diplomazia e impareremo a gestire gli affari interni ed esteri. Chiudi ora questa finestra di dialogo e clicca sulla scheda Diplomazia per continuare. Puoi uscire dal tutorial in qualsiasi momento premendo il tasto Esc.;Bienvenido al capítulo sobre diplomacia del tutorial. En este capítulo echaremos un vistazo a la pantalla de diplomacia y aprenderemos a manejar los asuntos interiores y exteriores. Ahora cierra este diálogo y haz clic en la pestaña 'Diplomacia' para continuar. Puedes salir del tutorial en cualquier momento si pulsas la tecla 'ESC' del teclado.;In diesem Kapitel werden wir uns den Diplomatie-Bildschirm  ansehen und lernen, wie man mit innen- und außenpolitischen Angelegenheiten verfährt. Schließen Sie jetzt dieses Dialogfeld und klicken Sie auf die Registerkarte Diplomatie. Sie können das Tutorial jederzeit über die ESC-Taste Ihrer Tastatur beenden.;Witaj w rozdziale samouczka traktuj¹cym o dyplomacji. W tym rozdziale poka¿emy Ci, jak mo¿esz skutecznie zarz¹dzaæ sprawami zagranicznymi i wewnêtrznymi. Teraz zamknij to okienko i kliknij na zak³adce dyplomacji. Mo¿esz zawsze opuœciæ samouczek poprzez naciœniêcie klawisza 'Esc'.;;;;;x
TUTORIAL_3_A2_NAME;Overview;Vue d’ensemble;Riepilogo;Perspectiva general;Überblick;Wstêp;;;;;x
TUTORIAL_3_A2_DESC;This is the Diplomacy screen. Here you will make both your most important long-term decisions and your most crucial short-term decisions. It is from here you declare war, negotiate peace and conclude trade deals. This is also the place where you steer your nation’s political development and manage your government. To the left is the nation browser, and to the right is the country information. The upper part of the country information is the diplomatic part, whilst the lower part shows the government and the domestic policies which define the country.;Voici votre écran de Diplomatie. Vous prendrez ici vos décisions les plus importantes à long-terme, ainsi que vos décisions à court-terme les plus critiques. C’est d’ici que vous déclarez la guerre, faites vos négociations de paix et concluez des accords d’échange commercial. C’est également ici que vous dirigez le développement politique de votre nation et gérez votre gouvernement. A gauche se trouve votre explorateur de nation, et à droite les informations sur le pays. La portion supérieure des informations sur le pays représente la portion diplomatique, tandis que la portion inférieure indique quelle politique intérieure et quel gouvernement définissent ce pays.;Ecco la schermata Diplomazia. Qui prenderai le più importanti decisioni a lungo termine, ma anche decisioni cruciali a breve termine. Qui dichiarerai guerra, negozierai la pace e concluderai trattati commerciali. Da qui potrai inoltre guidare lo sviluppo politico nazionale e gestire il tuo governo. Sulla sinistra trovi la sezione nazioni del mondo, mentre sulla destra trovi la scheda informativa della nazione. Nella parte superiore di quest’ultima, troverai la sezione diplomatica, mentre nella parte inferiore vedrai la sezione relativa al governo e alla politica interna del paese.;Ésta es la pantalla de diplomacia. Aquí tomarás tus decisiones a largo y a corto plazo más importantes.  Desde aquí declararás la guerra, negociarás la paz y cerrarás acuerdos comerciales. También es desde donde dirigirás la evolución política de tu nación y gestionarás su gobierno. A la izquierda está el navegador de naciones y, a la derecha, la información sobre el país. La parte superior de la información del país es la parte diplomática, mientras que la inferior muestra el gobierno y la política interior que lo define.;Das ist der Diplomatie-Bildschirm. Hier werden Sie Ihre wichtigsten Entscheidungen auf lange und kurze Sicht treffen. Von hier aus erklären Sie anderen Nationen den Krieg und schließen Handelsabkommen mit ihnen ab. Außerdem werden Sie von hier aus die politische Entwicklung Ihrer Nation steuern und Ihre Regierung verwalten. Links sehen Sie den Nationenbrowser und rechts Information über das jeweilige Land. Im oberen Teil der Länderinfo sehen Sie den diplomatischen Teil, im unteren die Regierung und innenpolitische Gesetze, die das Land definieren.;Przed Tob¹ ekran dyplomacji, dziêki niemu podejmiesz zarówno najwa¿niejsze decyzje d³ugoterminowe, jak i krótkoterminowe. St¹d bêdziesz rozpoczyna³ wojny, negocjowa³ pokój i nawi¹zywa³ kontakty handlowe. Tutaj bêdziesz kierowa³ rozwojem swojego pañstwa i zmienia³ jego rz¹d. Po lewej stronie znajduje siê lista pañstw, po prawej - informacje o danym kraju. W górnej czêœci panelu informacji o kraju znajdziesz dane o polityce zagranicznej, a dolna o sprawach wewnêtrznych – czyli o wszystkim tym, czego doœwiadczaj¹ jego obywatele. ;;;;;x
TUTORIAL_3_A3_NAME;The nation browser;L’explorateur de pays;Nazioni del mondo;El navegador de naciones;Der Nationenbrowser;Lista pañstw;;;;;x
TUTORIAL_3_A3_DESC;The nation browser lists all nations present in the game, and it is from here that you select which nation to deal with. On top you have your own nation’s flag. There are tabs to group nations by their alliance - the Allies, the Axis and the Comintern, or by their continent. To select a nation for interaction, simply click on its flag in the list or click your own flag to deal with domestic politics. Note that you can also click the flags in the province view to navigate this way. Now, select your own nation by clicking the large flag on the top.;L’explorateur de pays présente toutes les nations participant au jeu, c’est d’ici que vous sélectionnez le pays auquel vous allez avoir affaire. Tout en haut apparaît le drapeau de votre nation. Des onglets permettent de regrouper les nations par alliance – les Alliés, l’Axe et le Kominterm, ou par continent. Pour sélectionner une nation avec laquelle vous voulez traiter, il suffit de cliquer sur son drapeau, qui apparaît dans la liste, ou de cliquer sur votre propre drapeau si vous souhaitez vous occuper de vos affaires intérieures. Veuillez noter que vous pouvez également cliquer sur les drapeaux de la province si c’est ainsi que vous souhaitez naviguer. Et maintenant, sélectionnez votre propre pays en cliquant sur le gros drapeau, en haut.;Questa sezione fornisce un elenco di tutte le nazioni presenti nel gioco, da qui sceglierai la nazione con cui trattare. La bandiera della tua nazione è visualizzata in alto. Ci sono schede che raggruppano le nazioni in base alle alleanze - gli Alleati, l’Asse e il Comintern, oppure in base al continente. Per selezionare una nazione e interagire con essa, basta cliccare sulla sua bandiera dall’elenco. Se vuoi invece occuparti della tua politica interna, clicca sulla tua bandiera. Nota che, per navigare in questo modo, è anche possibile cliccare sulle bandiere presenti nella visualizzazione Provincia. Seleziona ora la tua nazione cliccando sulla grande bandiera posta in alto.;El navegador de naciones lista todas las presentes en el juego y desde él seleccionas con cuál de ellas vas a tratar. Arriba tienes la bandera de tu propia nación. Hay pestañas para agrupar a los países por alianzas (los Aliados, el Eje y el Comintern) o según el continente. Para elegir un país con el que interactuar sólo tienes que hacer clic sobre su bandera en la lista, o hacerlo sobre la tuya para ocuparte de la política interior. Observa que también puedes hacer clic en las banderas desde la vista de la provincia para navegar de esta manera. Ahora selecciona tu propio país haciendo clic en la bandera grande de arriba.;Im Nationenbrowser werden alle Nationen im Spiel aufgelistet und hier wählen Sie aus, mit welcher Nation Sie gerade verhandeln. Ganz oben sehen Sie die Flagge Ihrer Nation. Es gibt Registerkarten um Nationen nach ihren Bündnissen zusammenzufassen - Verbündete, Feinde und Komintern, oder nach Kontinent. Um mit einer Nation zu kommunizieren klicken Sie einfach auf deren Flagge auf der Liste, oder auf Ihre eigene Flagge, wenn Sie sich mit der Innenpolitik in Ihrem eigenen Land beschäftigen wollen. Sie können auch einfach auf die Flaggen in der Provinz-Anzeige klicken um hierher zu gelangen. Klicken Sie jetzt ganz oben auf die Flagge Ihrer eigenen Nation.;Przegl¹darka pañstw wyœwietla wszystkie narody obecne w grze i w³aœnie st¹d mo¿esz wybraæ kraj, z którym chcesz negocjowaæ. Na szczycie znajduje siê Twoja flaga, poni¿ej znajdziesz zak³adki grupuj¹ce kraje wed³ug historycznych stron konfliktu – pañstw Osi, Aliantów i Kominternu. Mo¿esz te¿ pogrupowaæ pañstwa wed³ug kontynentu. Je¿eli chcesz przeprowadziæ akcjê dyplomatyczn¹, kliknij na fladze interesuj¹cego Ciê pañstwa. Je¿eli chcesz zmieniæ coœ w polityce wewnêtrznej, wybierz w³asn¹ flagê. Zauwa¿,  ¿e mo¿esz post¹piæ podobnie, korzystaj¹c z widoku mapy. Teraz kliknij na flagê swojego pañstwa.;;;;;x
TUTORIAL_3_A4_NAME;Country Info;Données Pays;Informazioni sulla nazione;Información del país;Länderinfo;Informacje o kraju;;;;;x
TUTORIAL_3_A4_DESC;This space shows the diplomatic status of the selected nation. First there is the type of government (in this case, National Socialist). Each type of government has its own advantages and disadvantages. Before engaging in any long-term campaigns, consult your manual to learn about the prerequisites of your type of government. Belligerence is a value that represents the apparent aggressiveness of a nation. The higher the value, the easier it is to declare war on that nation. To the right are the diplomatic actions. Because there aren't many actions to take on your own nation, we'll simply leave that for later in this chapter.;Cet espace indique le statut diplomatique de la nation sélectionnée. Tout d’abord, vous trouvez le type de gouvernement (dans ce cas, National-socialiste). Chaque type de gouvernement possède ses avantages et ses désavantages. Avant de vous lancer dans des campagnes à long-terme, consultez votre manuel pour mieux connaître les conditions nécessaires à votre type de gouvernement. La belligérance est une valeur qui représente l’agressivité apparente d’une nation. Plus la valeur est élevée, plus il est facile de déclarer la guerre à cette nation. A droite, on trouve les actions diplomatiques. Comme vous ne pouvez pas prendre beaucoup d’actions diplomatiques pour votre propre pays, nous allons laisser ceci pour plus tard dans ce chapitre.;Questo spazio è dedicato alla situazione diplomatica della nazione selezionata. Viene innanzitutto visualizzata la forma di governo (in questo caso, nazionalsocialista). Ogni forma di governo presenta i suoi vantaggi e svantaggi. Prima di intraprendere qualsiasi campagna a lungo termine, consulta il manuale per sapere quali sono i prerequisiti della tua forma di governo. La belligeranza è un valore che rappresenta l’aggressività apparente di una nazione. Più è alto questo valore, più sarà facile dichiarare guerra a quella nazione. A destra puoi trovare le attività diplomatiche. Visto che non ne puoi intraprendere molte all’interno della tua stessa nazione, affronteremo questo aspetto nel prossimo capitolo.;Este espacio muestra el estado diplomático de la nación seleccionada. Primero aparece el tipo de gobierno (en este caso nacionalsocialista). Cada tipo de gobierno tiene sus propias ventajas y desventajas. Antes de meterte en campañas largas, consulta tu manual para conocer los requisitos de tu tipo de gobierno. La beligerancia es el valor que representa la agresividad patente de un país. Cuanto mayor sea, más fácil será declararle la guerra a esa nación. A la derecha están las acciones diplomáticas. Como no hay muchas acciones que tomar sobre tu propio país dejaremos esta parte para más adelante.;Hier wird der diplomatische Status der ausgewählten Nation angezeigt. Ganz oben sieht man die Regierungsart (in diesem Fall Nationalsozialistisch). Jede Regierungsart hat eigene Vor- und Nachteile. Bevor Sie Langzeit-Kampagnen anstreben, lesen Sie im Handbuch die Voraussetzungen für Ihre Regierungsart durch. Der Wert Kriegslust beschreibt die offensichtliche Aggressivität einer Nation. Je höher der Wert, desto einfacher ist es, dieser Nation den Krieg zu erklären. Da Sie in Ihrer eigenen Nation nicht viele Aktionen unternehmen können, gehen wir später noch einmal darauf ein.;W tym miejscu widoczny jest status dyplomatyczny wybranego pañstwa. Na samej górze znajduje siê rodzaj rz¹dów – w tym przypadku jest to narodowy socjalizm. kK¿dy ustrój ma swoje zalety i wady. Nim rozpoczniesz jak¹kolwiek d³ugotrwa³¹ kampaniê, sprawdŸ w instrukcji jakie ograniczenia i korzyœci wnosi wybrany przez Ciebie sposób rz¹dzenia. Wojowniczoœæ opisuje poziom agresywnoœci narodu - im wy¿sza wartoœæ wojowniczoœci, tym wiêksza ³atwoœæ, z jak¹ pañstwo przyst¹pi do wojny. Po prawej stronie  widoczne s¹ dostêpne akcje dyplomatyczne. Poniewa¿ nie mo¿esz negocjowaæ z samym sob¹, zostawimy to na póŸniej.;;;;;x
TUTORIAL_3_A5_NAME;Country Info - Diplomatic Activities;Données Pays – Activités diplomatiques;Informazioni sulla nazione – Attività diplomatiche;Información del país: Actividades diplomáticas;Länderinfo - Diplomatische Aktivitäten;Informacje o kraju – dyplomacja;;;;;x
